raw_database_id,pokedexNumber,cardName,status,createdAt,imageUrl,rarity,type,series,possessions,cardNumber,isLegacy,language,price
WEIy5mVMGOYxUjsogNYK,,번치코,보유중,,https://mtg-kr.com/cardimage/poketcgSV10-101.png,AR,포켓몬,sv10 -「로켓단의 영광」,,SV10-101,TRUE,한국,0
WGiR3cOFWNSd7O7jckX5,,캐스퐁 태양의 모습,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-067.png,AR,포켓몬,sv7a -「낙원드래고나」,,SV7a-067,TRUE,,0
WIoGnbb39cJ6gilc68fF,,춤추새 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM2-095.png,SR,포켓몬,m2 -「인페르노X」,,M2-095,TRUE,,0
WJXBOwDwLJNU9ev98Cte,,,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-218.png,SR,,m2a -「메가드림」,,M2a-218,TRUE,,0
WJqnNCYMXTnlQuydEjOl,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV1V-096.png,SR,,sv1V -「바이올렛 ex」,,SV1V-096,TRUE,,0
WKzHLnjZxNnEvGlNbZMT,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9a-077.png,SR,,s9a -「배틀리전」,,S9a-077,TRUE,,0
WMbSEag7KYZf5ZVIQus3,,,미보유,,,SR,포켓몬,sm6b -「챔피언로드」,,SM6b-055,,,0
WMmUWdM2KGNkkr1yZvts,,박사의 연구,미보유,,https://mtg-kr.com/cardimage/poketcgSV1S-098.png,SR,서포트,sv1S -「스칼렛 ex」,,SV1S-098,TRUE,,0
WSHjQRPhbUspYqNQZoIk,,피나,미보유,,https://mtg-kr.com/cardimage/poketcgSV2P-096.png,SAR,서포트,sv2P -「스노해저드」,,SV2P-096,TRUE,,0
WWu2FxbLPWi0XjejfPoo,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV1V-107.png,UR,,sv1V -「바이올렛 ex」,,SV1V-107,TRUE,,0
Wcy0R2bPoWFGQAL1OZST,,마스카나 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV1a-096.png,SAR,,sv1a -「트리플렛비트」,,SV1a-096,TRUE,,0
Wg8utCuY5sI6Vq45HukF,,,미보유,,https://mtg-kr.com/cardimage/poketcgM1L-086.png,SR,,m1L -「메가 브레이브」,,M1L-086,TRUE,,0
WgCR5uq4hV0xAs5Wb27Q,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-194.png,S,,sm8b -「울트라샤이니」,,SM8b-194,TRUE,,0
Wjsdr8Ogq0H5ndxiJYxQ,25,피카츄ex,미보유,,https://mtg-kr.com/cardimage/poketcgMC-764.png,없음,포켓몬,MC - MEGA「스타트 덱 100 배틀컬렉션」,,MC-764,,,0
WnbjpS4J6QpCgXHqRDxd,,,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-209.png,AR,포켓몬,m2a -「메가드림」,,M2a-209,TRUE,,0
WnjUSgWwYSWFXmMuVrjT,,,,,https://mtg-kr.com/cardimage/poketcgS5R-078.png,SR,포켓몬,s5R -「연격마스터」,,S5R-078,,,0
WnvRFOPgACGV91lbk3iz,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-158.png,SR,,sm8b -「울트라샤이니」,,SM8b-158,TRUE,,0
WoqYf05jinTmfnOSOxG5,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV1V-108.png,UR,,sv1V -「바이올렛 ex」,,SV1V-108,TRUE,,0
WpDJoEIpfYZcwAt422Bx,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_115.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-115,TRUE,,0
WpkrYGkL9r2W4EWRcxJy,,,미보유,,https://mtg-kr.com/cardimage/poketcgS10a-079.png,,,s10a -「다크판타스마」,,S10a-079,TRUE,,0
Wq7veMtsduudFMkZvkyR,,블래키 GX,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-229.png,SSR,포켓몬,sm8b -「울트라샤이니」,,SM8b-229,,,0
WqT4rbY43QqmqPjtBGA7,,피아나,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,SR,서포트,sm6a -「드래곤스톰」,,SM6a-059,TRUE,,0
WqhcGgtXEEMwGaoXDemU,,리오르,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-201.png,AR,포켓몬,s12a -「VSTAR 유니버스」,,S12a-201,TRUE,,0
WsR2KliLUMNmtnYYrMzd,,꼬지모,보유중,,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,AR,포켓몬,sv2P -「스노해저드」,,SV2P-080,,,0
Wwf347CBckQA5EZKep7a,,랄토스,보유중,,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,AR,포켓몬,sv1S -「스칼렛 ex」,,SV1S-083,,,0
WzS6nkO5ar5hC3SC3i7J,,비버통,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-200.png,AR,포켓몬,s12a -「VSTAR 유니버스」,,S12a-200,TRUE,,0
WzevNCjADLhHLW57k1XU,,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_013.png,,,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,CP3-013,,,0
X2YTISRL93uKdrIq1TOO,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9-121.png,HR,,s9 -「스타버스」,,S9-121,TRUE,,0
X55f2votTJSpZZgl1doi,,쥬피썬더 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,SAR,포켓몬,sv8a -「테라스탈 페스타 ex」,,SV8a-209,TRUE,,0
X6dIQpiie8XfAtrWb5tW,,램프라,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_101.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-101,,,0
X7O7p1U95gjytWFogjFx,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-210.png,SSR,,sm8b -「울트라샤이니」,,SM8b-210,TRUE,,0
XBWD1WJ5n8ex4djzhtyU,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-223.png,SSR,,sm8b -「울트라샤이니」,,SM8b-223,TRUE,,0
XFVAl9KTRTxZ8hPtjbrt,113,럭키,보유중,,https://mtg-kr.com/cardimage/poketcgSV6-113.png,AR,포켓몬,sv6 -「변환의 가면」,,SV6-113,TRUE,,0
XKH385L1VNhJU2poOUY6,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV6a-094.png,UR,,sv6a -「나이트원더러」,,SV6a-094,TRUE,,0
XUYMiXOgHpLMiQ569gLz,,또가스,미보유,,https://mtg-kr.com/cardimage/poketcgSM11b-056.png,CHR,포켓몬,sm11b -「드림리그」,,SM11b-056,,,0
XYQ6IRXVQROvNsJRfVEy,,단지래플,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-075.png,AR,포켓몬,sv7a -「낙원드래고나」,,SV7a-075,TRUE,,0
Xb4t13Nq2NwUJcvaenUh,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV6-115.png,SR,,sv6 -「변환의 가면」,,SV6-115,TRUE,,0
XfBXbrzdFdVMF0gYIR9i,,,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-229.png,MA,포켓몬,m2a -「메가드림」,,M2a-229,TRUE,한국,0
XhShcWtt2iRBv7JOnWov,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM11a-072.png,SR,,sm11a -「리믹스바우트」,,SM11a-072,TRUE,,0
XnHPM6pPw8mkHnX1dNSD,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-195.png,S,,sm8b -「울트라샤이니」,,SM8b-195,TRUE,,0
Xvk271fo2xDCrvaLbqUX,,,미보유,,https://mtg-kr.com/cardimage/poketcgS10P-087.png,UR,스타디움,s10P -「스페이스 저글러」,,S10P-087,TRUE,,0
XyvxTRvIM4vFBx0MZa0w,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-119,TRUE,,0
XzvGhz0h8YA7rlTk1ldV,,가라르의 동료들,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-255.png,PROMO,서포트,s8b -「VMAX 클라이맥스」,,S8b-255,TRUE,중국,0
Y3EAKvHJ8in07Ws6I5fF,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-184.png,S,,sm8b -「울트라샤이니」,,SM8b-184,TRUE,,0
Y3jpoF2uJf60jaQHCqXH,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_070.png,AR,포켓몬,sv4M -「미래의 일섬」,,SV4M-070,TRUE,,0
Y8dKmHIHlLnIPW3nCaaX,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV3-109.png,AR,포켓몬,sv3 - 「흑염의 지배자」,,SV3-109,TRUE,,0
YBfx54W260onejk9JzzJ,,마리의 오롱털 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-243.png,SAR,포켓몬,m2a -「메가드림」,,M2a-243,TRUE,,0
YBz5LJWuxqbQgaPtFIY1,,박사의 연구,보유중,,https://mtg-kr.com/cardimage/poketcgSV1V-099.png,SR,서포트,sv1V -「바이올렛 ex」,,SV1V-099,TRUE,,0
YEkjhA2QBOaOUuoHjRrk,,복숭악동 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV6a-090.png,SAR,,sv6a -「나이트원더러」,,SV6a-090,TRUE,,0
YHLSvwjbNSJNQZgAiYZE,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV3a-092.png,UR,,sv3a -「레이징서프」,,SV3a-092,TRUE,,0
YIhIS2YmMtQd5ZwqOmZ9,,코일,미보유,,https://mtg-kr.com/cardimage/poketcgSM11b-055.png,CHR,포켓몬,sm11b -「드림리그」,,SM11b-055,TRUE,,0
YJE5XmXK8xwxCuHqY8eT,,메리프,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-209.png,AR,포켓몬,s12a -「VSTAR 유니버스」,,S12a-209,TRUE,,0
YMH2ktLilwXjR16enm5h,,메가루차불 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-239.png,SAR,포켓몬,m2a -「메가드림」,,M2a-239,TRUE,,0
YR8C3n6VJQzxbcsFxrYi,,,,,https://mtg-kr.com/cardimage/poketcgS5R-080.png,SR,서포트,s5R -「연격마스터」,,S5R-080,,,0
YSi6RwdobSE09WwtTy9d,,피죤투 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,SSR,포켓몬,sv4a -「샤이니트레저 ex」,,SV4a-335,,,0
YVPLlAZSGDxWasvQtJVT,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-180.png,S,,sm8b -「울트라샤이니」,,SM8b-180,TRUE,,0
YWhz4c84opBrmOHx3y5p,,,미보유,,https://mtg-kr.com/cardimage/poketcgS10a-083.png,,,s10a -「다크판타스마」,,S10a-083,TRUE,,0
YX5V98LVC81DtOsGXa2S,447,리오르,보유중,,https://mtg-kr.com/cardimage/poketcgM1L-068.png,AR,포켓몬,m1L -「메가 브레이브」,,M1L-068,TRUE,,0
YYWShgoMQSiZ8zhBUOD8,37,식스테일,보유중,,https://mtg-kr.com/cardimage/poketcgM1L-067.png,AR,포켓몬,m1L -「메가 브레이브」,,M1L-067,TRUE,,0
Ya0eEWlhrm9XhLzmQniJ,,연격 우라오스 V,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-240.png,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-240,,한국,0
YaE7nrt4vjxs6ETl292y,,야나프,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-089,TRUE,,0
YbK9T1nMYroFQYUdTGC4,,카지,보유중,,https://mtg-kr.com/cardimage/poketcgSV6-130.png,SAR,,sv6 -「변환의 가면」,,SV6-130,TRUE,,0
Ydx7KC4hQLMlT5Ao1TtK,,,미보유,,https://mtg-kr.com/cardimage/poketcgS7R-070.png,SR,,s7R -「창공스트림」,,S7r-070,TRUE,한국,0
Yex9WErLCJwKO2opMwiM,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-119,TRUE,,0
YfCctOVAeymSp2Jew07J,334,파비코리 ex,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,SR,포켓몬,sv4M -「미래의 일섬」,,SV4M-083,TRUE,,0
YkXw0chL04GC8n5vUsKS,,무쇠무인 ex,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_089.png,SAR,포켓몬,sv4M -「미래의 일섬」,,SV4M-089,TRUE,,0
Ym5oKS9o50YRhb0YUkMt,,,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_168.png,SAR,,sv11B -「블랙볼트」,,SV11B-168,TRUE,,0
YpNEusY3WquYLlqhtcZS,,,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-208.png,CHR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-208,TRUE,,0
YqBqhvlwMNvnEhGD352Q,,베라카스,보유중,,https://mtg-kr.com/cardimage/poketcgSV2P-079.png,AR,포켓몬,sv2P -「스노해저드」,,SV2P-079,TRUE,,0
YsClmkr9wqGTnaVX2bHx,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-123,TRUE,,0
Yv0vLgQuna3lJlxS79YL,,네르케,보유중,,https://mtg-kr.com/cardimage/poketcgSV4a-350.png,SAR,서포트,sv4a -「샤이니트레저 ex」,,SV4a-350,TRUE,,0
YvPC1jvDfCjmv6FRDvim,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,AR,포켓몬,sv4M -「미래의 일섬」,,SV4M-072,TRUE,,0
YwQOCwN9EboY9MRimkWE,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV1a-095.png,SR,,sv1a -「트리플렛비트」,,SV1a-095,TRUE,,0
YzUEYjCV42TkzUuc892r,,자크로,미보유,,https://mtg-kr.com/cardimage/poketcgS12a-241.png,SAR,서포트,s12a -「VSTAR 유니버스」,,S12a-241,TRUE,,0
Z0WMmyHKkIEh7NU8sYN2,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV9-119.png,SR,,sv9 -「배틀파트너즈」,,SV9-119,TRUE,,0
Z2SXye39bjkiTCTVN3pm,,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_011.png,,,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,CP3-011,,,0
Z2eFgrmz5gYg65i79Kf7,,자시안 V,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-250.png,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-250,TRUE,,0
Z4mETi6ATkKB2qHs7gGL,,모란,미보유,,https://mtg-kr.com/cardimage/poketcgSV4a-352.png,SAR,서포트,sv4a -「샤이니트레저 ex」,,SV4a-352,TRUE,,0
Z64Z8RbdpmlRJMnEYXMz,,메가앱솔 ex,보유중,,https://mtg-kr.com/cardimage/poketcgM1L-089.png,SAR,포켓몬,m1L -「메가 브레이브」,,M1L-089,TRUE,,0
Z8Qv1tIwy6j3flUPd2eR,17,피죤,보유중,,https://mtg-kr.com/cardimage/poketcgSV3-119.png,AR,포켓몬,sv3 - 「흑염의 지배자」,,SV3-119,,,0
Z8dEZkm2KAnQIsJ8TSly,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV6a-083.png,SR,,sv6a -「나이트원더러」,,SV6a-083,TRUE,,0
Z9oGikwqNtxWUYtqDEJn,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV3-122.png,SR,,sv3 - 「흑염의 지배자」,,SV3-122,TRUE,,0
ZAHaA80K5cJZZ3KWk5Kd,,그우린차 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV5a-089.png,SAR,포켓몬,sv5a -「크림슨헤이즈」,,SV5a-089,,한국,0
ZCbY62cOAwk2Gn46JSWP,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV10-132.png,UR,,sv10 -「로켓단의 영광」,,SV10-132,TRUE,,0
ZKDLaA4oI13WLd6eQMfH,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV9a-065.png,AR,포켓몬,sv9a -「열풍의 아레나」,,SV9a-065,TRUE,,0
ZKuVcnjmFnr0vGVSoFVw,,오거폰 우물의 가면 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV6-127.png,SAR,포켓몬,sv6 -「변환의 가면」,,SV6-127,,,0
ZLPjEjpAZD9P3HJOvUyV,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-169.png,S,,sm8b -「울트라샤이니」,,SM8b-169,TRUE,,0
ZLkCU3Dwe656zkmMKzqY,,,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_164.png,SR,,sv11B -「블랙볼트」,,SV11B-164,TRUE,,0
ZM0LXZpdPghXqWpkmJt3,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9a-078.png,SR,,s9a -「배틀리전」,,S9a-078,TRUE,,0
ZMHtRcMRtSUfYuxpZ04T,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9a-087.png,HR,,s9a -「배틀리전」,,S9a-087,TRUE,,0
ZNWZgk8KArcttrYCwsm8,,,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-230.png,MA,포켓몬,m2a -「메가드림」,,M2a-230,TRUE,,0
ZNlI7AaVJ5vj2giJIA0n,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV3-124.png,SR,,sv3 - 「흑염의 지배자」,,SV3-124,TRUE,,0
ZPqmtMOGPSynMSv84ZrM,,,미보유,,https://mtg-kr.com/cardimage/poketcgS11a-094.png,UR,,s11a -「백열의 아르카나」,,S11a-094,TRUE,,0
ZREheBH9jTJAFKPA9tmA,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_104.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-104,TRUE,,0
ZTmSh7kIRSS6DFm2FOpp,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV10-113.png,SR,,sv10 -「로켓단의 영광」,,SV10-113,TRUE,,0
ZVQzqS8MjR11RZI5I9VT,471,글레이시아 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,SAR,포켓몬,sv8a -「테라스탈 페스타 ex」,,SV8a-206,,,0
ZVhHwg3WJDjH1jPEJJ7q,,,미보유,,https://mtg-kr.com/cardimage/poketcgMC-757.png,없음,,MC - MEGA「스타트 덱 100 배틀컬렉션」,,MC-757,TRUE,,0
ZYHj9lomsmanN9AxoczZ,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-152,TRUE,,0
Zah77SELqNCzKgumDM5L,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-205.png,S,,sm8b -「울트라샤이니」,,SM8b-205,TRUE,,0
Zcaf4DALoRp88dUzYgtu,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_151.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-151,TRUE,,0
ZdpWwiwwZtVhjtKaFqqX,,,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-277.png,SR,서포트,s8b -「VMAX 클라이맥스」,,S8b-277,TRUE,,0
Zhzz6lTW0hSH3DqG9Lwm,,이브이,보유중,,https://mtg-kr.com/cardimage/poketcgSV5a-078.png,AR,포켓몬,sv5a -「크림슨헤이즈」,,SV5a-078,TRUE,한국,0
Zi3cn0vfYimofocifIlj,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9-118.png,HR,,s9 -「스타버스」,,S9-118,TRUE,,0
ZiODxetqg09rudafLPie,,,,,https://mtg-kr.com/cardimage/poketcgS8-108.png,SR,,s8 -「퓨전아츠」,,S8-108,,,0
ZkqoDe3QLXch4l5NMey0,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV7a-080.png,SR,,sv7a -「낙원드래고나」,,SV7a-080,TRUE,,0
ZlP1UaP37VljcSbpdRoT,,모르페코 V-UNION_2,미보유,,https://k-tcgpanda.com/cardimg/S/S8b/%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94%20V-UNION_S8b_226_KOR.jpg,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-227,TRUE,한국,0
Zp9A0aMu9VxbE3y9EJ5w,,,미보유,,https://mtg-kr.com/cardimage/poketcgS10a-090.png,,,s10a -「다크판타스마」,,S10a-090,TRUE,,0
Zpqqm9K9ROw3bK6Bxw4D,,요가램 V,보유중,,https://mtg-kr.com/cardimage/poketcgS7R-071.png,SR,,s7R -「창공스트림」,,S7r-071,TRUE,한국,0
ZsQ7PLtjw2tOe982qxUK,380,라티아스 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-087.png,SAR,포켓몬,sv7a -「낙원드래고나」,,SV7a-087,,,0
ZtaMQAWcpeUo1AWiriGv,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-134,TRUE,,0
Zv3OmgVugZxlDcrEhY0P,,,미보유,,https://mtg-kr.com/cardimage/poketcgS12a-256.png,SR,,s12a -「VSTAR 유니버스」,,S12a-256,TRUE,,0
ZwMZQ2OdfHTI2isez60A,,시비꼬 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV2P-094.png,SAR,,sv2P -「스노해저드」,,SV2P-094,TRUE,,0
ZyIL5RfeE4xlLnbMcTyd,,,미보유,,https://mtg-kr.com/cardimage/poketcgS11-127.png,UR,,s11 -「로스트어비스」,,S11-127,TRUE,,0
ZyKAhOhNeESiNYBkEzoz,,메가저리더프 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-235.png,SAR,포켓몬,m2a -「메가드림」,,M2a-235,TRUE,,0
a5m11vWZBBfEhzgU003p,,루기아 V,,,https://mtg-kr.com/cardimage/poketcgS12-109.png,SR,포켓몬,s12 -「패러다임트리거」,,S12-109,,,0
a7y4i2S3cKL7ym6m9P95,,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_004.png,,,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,CP3-004,,,0
aAp1q9EpVHvBEhpFseL4,,,미보유,,,SR,서포트,sm6b -「챔피언로드」,,SM6b-064,TRUE,,0
aAt91VNZ1zF8ao3FYfgg,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV9a-069.png,AR,포켓몬,sv9a -「열풍의 아레나」,,SV9a-069,TRUE,,0
aDdZGidBBYBh2z3tF6LE,,실버디 GX,미보유,,https://mtg-kr.com/cardimage/poketcgSM11b-065.png,SR,,sm11b -「드림리그」,,SM11b-065,TRUE,,0
aKSg0Wb6lYtfDhaWislU,,,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-200.png,CHR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-200,TRUE,,0
aLz4NNN3ijYDXLZwi1ZP,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV7-124.png,SR,,sv7 -「스텔라미라클」,,SV7-124,TRUE,,0
aMIQevNTZFv4FJfpssuB,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV4a-330.png,SSR,,sv4a -「샤이니트레저 ex」,,SV4a-330,TRUE,,0
aYVl6YQ2LnjulNw8MCaX,,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_027.png,,,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,CP3-027,,,0
aZfRChrZQuDfj4vLns5k,,하푸우,,,https://mtg-kr.com/cardimage/poketcgSM12a-201.png,SR,,sm12a -「TAG TEAM GX 태그올스타즈」,,SM12a-201,,,0
aaHxnSWWf8FzCEUbb6PG,,마라카치,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_093.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-093,TRUE,,0
acebYQjo1XuEXRE4ggp1,,샹델라,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_102.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-102,TRUE,,0
afIg2AOI1EtgPJWdN6tx,471,글레이시아 V,보유중,,https://mtg-kr.com/cardimage/poketcgS6a-077.png,SR,포켓몬,s6a -「이브이 히어로즈」,,S6a-077,,,0
agkT1kSUwFvn6ZihYzZz,,위글,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,AR,포켓몬,sv7a -「낙원드래고나」,,SV7a-076,TRUE,,0
ahmB4cSbwYDB6lCdx64P,,슈륙챙이,보유중,,https://mtg-kr.com/cardimage/poketcgSV2a-176.png,AR,포켓몬,sv2a -「포켓몬 카드 151」,,SV2a-176,TRUE,,0
aiTDfSKusETJiBdGKGQs,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-162.png,S,,sm8b -「울트라샤이니」,,SM8b-162,TRUE,,0
aiWdgHdNaNhIAB7k0hLc,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV2D-078.png,AR,포켓몬,sv2D -「클레이버스트」,,SV2D-078,TRUE,,0
akVbP04oNqfnoABNWgke,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV7a-092.png,UR,,sv7a -「낙원드래고나」,,SV7a-092,TRUE,,0
amLU7rzLysiOihd1Ew2I,,해피너스 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV6-121.png,SR,,sv6 -「변환의 가면」,,SV6-121,TRUE,,0
ap64gIBCVeto4ihViBst,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_116.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-116,TRUE,,0
assa2BUes3hmZuKJajYn,,신오의 동료들,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-247.png,SR,서포트,s12a -「VSTAR 유니버스」,,S12a-247,TRUE,,0
au7SBpjuY2yU54GBElbB,,,미보유,,https://mtg-kr.com/cardimage/poketcgM2-103.png,SR,,m2 -「인페르노X」,,M2-103,TRUE,,0
aywgjzusi9yFb7QPefqD,571,조로아크,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_141.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-141,TRUE,,0
b0tlSMrwChLVlIuO6NxM,,,,,https://mtg-kr.com/cardimage/poketcgS7D-076.png,SR,,s7D -「마천퍼펙트」,,S7D-076,,,0
b2IplGg0qXk8tMNHIjgn,,피나,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-199.png,SR,,sv8a -「테라스탈 페스타 ex」,,SV8a-199,TRUE,,0
b3MYNeaQeNnrA2bskO0k,,샤로다 Vstar,보유중,,https://mtg-kr.com/cardimage/poketcgS11a-092.png,UR,,s11a -「백열의 아르카나」,,S11a-092,TRUE,,0
b5qDxb3hkfEIXCWFi8oO,,리피아 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV8a-200.png,SAR,,sv8a -「테라스탈 페스타 ex」,,SV8a-200,TRUE,,0
bIlUPpqnq10hOlng8JLW,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_073.png,AR,포켓몬,sv4M -「미래의 일섬」,,SV4M-073,TRUE,,0
