raw_database_id,series,type,status,isLegacy,imageUrl,pokedexNumber,rarity,createdAt,cardNumber,price,possessions,cardName
V6y3ReeczS1NMuKZcgZG,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-195.png,,CHR,,S8b-195,0,,
VDKElcRfc2kotz754MtH,sv2P -「스노해저드」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2P-077.png,,AR,,SV2P-077,0,,드닐레이브
VGFt6B1xwayEO8UftW7U,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-189.png,338,AR,,S12a-189,0,,솔록
VIeSO87CnA7SFZvofzIj,sv1a -「트리플렛비트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_086.png,,SR,,SV1a-086,0,,
VIsNJctJ85mmiasRiI0N,s10a -「다크판타스마」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10a-082.png,,,,S10a-082,0,,
VJViGQJSJLcDPHuITKwr,sv3a -「레이징서프」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_071.png,,AR,,SV3a-071,0,,이벨타르
VLzF83ZyhyPcKHloPbGw,m2 -「인페르노X」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2-082.png,,AR,,M2-082,0,,
VMPmjuNDcvpI4Gx74NmS,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_114.png,,AR,,SV11W-114,0,,
VSvp8EmLUx6yrLYUU1qq,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_108.png,,AR,,SV11W-108,0,,
VTLXO5atFnEE7NcP7jiE,sv2D -「클레이버스트」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2D-080.png,,AR,,SV2D-080,0,,태깅구르
VUiD4Ew0DeM4dkhfk30w,sv5a -「크림슨헤이즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_093.png,,SAR,,SV5a-093,0,,수련의 돌봄
VVVmyvtgDZQO2v8kX4oX,sv9 -「배틀파트너즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_120.png,,SR,,SV9-120,0,,
VWdBSYUBlRJ5n20bmLMi,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_157.png,,SR,,SM8b-157,0,,
Va7kHcwE7nuc34guLgAq,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-176.png,741,AR,,S12a-176,0,,춤추새
VaMI04EYDOcjP04NTmlc,sv9 -「배틀파트너즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_121.png,,SR,,SV9-121,0,,
VbJBckpBycFd2yU9pMDQ,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_233.png,,UR,,SV8a-233,0,,
VcCuPg012dxNUwOM5tuf,s6a -「이브이 히어로즈」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS6a-081.png,,SR,,S6a-081,0,,에브이 V
VczGXpRO7lxSIUrH8Aoc,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_142.png,,AR,,SV11B-142,0,,
Vebbdm03TXuqlFdBk4Dg,sv3a -「레이징서프」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_090.png,,UR,,SV3a-090,0,,
Vhscm9Tfy4DJclo0AAYh,sv4a -「샤이니트레저 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_334.png,,SSR,,SV4a-334,0,,
ViqUElQ6KwP8hGoZoaty,s11 -「로스트어비스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11-112.png,,SR,,S11-112,0,,
Vm5oQ8asn1QLXXjDkg7c,sv5a -「크림슨헤이즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_096.png,,UR,,SV5a-096,0,,
Vp1Oy7NeYBtrRY9tTwmO,sv4K -「고대의 포효」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_088.png,,SAR,,SV4K-088,0,,갑주무사 ex
VqvJu9SqFKhzdMhAodK2,sv5M -「사이버저지」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_082.png,,AR,,SV5M-082,0,,
Vqz1AzKYGuLVz1X07idc,sv7 -「스텔라미라클」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_130.png,,SAR,,SV7-130,0,,테라파고스 ex
VrFMA2k5S8hiSDeHNpTg,m1S -「메가 심포니아」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM1S-081.png,,SR,,M1S-081,0,,
VrfxPTjS9Ejz2A8ddvCC,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_208.png,,SSR,,SM8b-208,0,,
Vt7MOJfWV7mHmjQfUzAB,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_140.png,,AR,,SV11B-140,0,,
VtHKwjzS23Tywz6TsZaJ,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-105.png,,SR,,S9-105,0,,네오라이트 V
VuGvpjM4XHn8bk6x8Oe1,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png,,SAR,,SV8a-228,0,,도희의 비기
Vxao55brzZMgcwiodA1l,sv5K -「와일드포스」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_088.png,,SR,,SV5K-088,0,,팬텀 ex
W3dCTCvxaFFi7iWVE7YT,sv4a -「샤이니트레저 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_357.png,,UR,,SV4a-357,0,,
W3gmnTcbVUF1PiwGZSvc,sv4a -「샤이니트레저 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_321.png,,SSR,,SV4a-321,0,,
W4QBk6GylTp0GUxUzp5x,s6a -「이브이 히어로즈」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS6a-084.png,,SR,,S6a-084,0,,블래키 V
W4X8mogY9qFj9Ukc5X2n,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-194.png,334,AR,,S12a-194,0,,파비코리
W7zxRqb8oAUokvZMlotW,sv8a -「테라스탈 페스타 ex」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_210.png,,SAR,,SV8a-210,0,,무쇠손 ex
WDqJscYFRCzod855tG2i,sv5K -「와일드포스」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_085.png,,SR,,SV5K-085,0,,
WE0DV2hKVDyuLlOG4JLo,s8b -「VMAX 클라이맥스」,서포트,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-274.png,,SR,,S8b-274,0,,저지맨
WEIy5mVMGOYxUjsogNYK,sv10 -「로켓단의 영광」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_101.png,,AR,,SV10-101,0,,
WGiR3cOFWNSd7O7jckX5,sv7a -「낙원드래고나」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV7a-067.png,,AR,,SV7a-067,0,,캐스퐁 태양의 모습
WIoGnbb39cJ6gilc68fF,m2 -「인페르노X」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2-095.png,,SR,,M2-095,0,,
WJXBOwDwLJNU9ev98Cte,m2a -「메가드림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-218.png,,SR,,M2a-218,0,,
WJqnNCYMXTnlQuydEjOl,sv1V -「바이올렛 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_096.png,,SR,,SV1V-096,0,,
WKzHLnjZxNnEvGlNbZMT,s9a -「배틀리전」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9a-077.png,,SR,,S9a-077,0,,
WMbSEag7KYZf5ZVIQus3,sm6b -「챔피언로드」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_055.png,,SR,,SM6b-055,0,,
WMmUWdM2KGNkkr1yZvts,sv1S -「스칼렛 ex」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_098.png,,SR,,SV1S-098,0,,박사의 연구
WSHjQRPhbUspYqNQZoIk,sv2P -「스노해저드」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_096.png,,SAR,,SV2P-096,0,,피나
WWu2FxbLPWi0XjejfPoo,sv1V -「바이올렛 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_107.png,,UR,,SV1V-107,0,,
Wcy0R2bPoWFGQAL1OZST,sv1a -「트리플렛비트」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_096.png,,SAR,,SV1a-096,0,,마스카나 ex
Wg8utCuY5sI6Vq45HukF,m1L -「메가 브레이브」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-086.png,,SR,,M1L-086,0,,
WgCR5uq4hV0xAs5Wb27Q,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_194.png,,S,,SM8b-194,0,,
Wjsdr8Ogq0H5ndxiJYxQ,MC - MEGA「스타트 덱 100 배틀컬렉션」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgMC-764.png,25,없음,,MC-764,0,,피카츄ex
WnbjpS4J6QpCgXHqRDxd,m2a -「메가드림」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-209.png,,AR,,M2a-209,0,,
WnvRFOPgACGV91lbk3iz,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_158.png,,SR,,SM8b-158,0,,
WoqYf05jinTmfnOSOxG5,sv1V -「바이올렛 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_108.png,,UR,,SV1V-108,0,,
WpDJoEIpfYZcwAt422Bx,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_115.png,,AR,,SV11B-115,0,,
WpkrYGkL9r2W4EWRcxJy,s10a -「다크판타스마」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10a-079.png,,,,S10a-079,0,,
Wq7veMtsduudFMkZvkyR,sm8b -「울트라샤이니」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_229.png,,SSR,,SM8b-229,0,,블래키 GX
WqT4rbY43QqmqPjtBGA7,sm6a -「드래곤스톰」,서포트,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,,SR,,SM6a-059,0,,피아나
WqhcGgtXEEMwGaoXDemU,s12a -「VSTAR 유니버스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-201.png,,AR,,S12a-201,0,,리오르
WsR2KliLUMNmtnYYrMzd,sv2P -「스노해저드」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,,AR,,SV2P-080,0,,꼬지모
Wwf347CBckQA5EZKep7a,sv1S -「스칼렛 ex」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,,AR,,SV1S-083,0,,랄토스
WzS6nkO5ar5hC3SC3i7J,s12a -「VSTAR 유니버스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-200.png,,AR,,S12a-200,0,,비버통
X2YTISRL93uKdrIq1TOO,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-121.png,,HR,,S9-121,0,,
X55f2votTJSpZZgl1doi,sv8a -「테라스탈 페스타 ex」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,,SAR,,SV8a-209,0,,쥬피썬더 ex
X6dIQpiie8XfAtrWb5tW,sv11B -「블랙볼트」,포켓몬,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_101.png,,AR,,SV11B-101,0,,램프라
X7O7p1U95gjytWFogjFx,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_210.png,,SSR,,SM8b-210,0,,
XBWD1WJ5n8ex4djzhtyU,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_223.png,,SSR,,SM8b-223,0,,
XFVAl9KTRTxZ8hPtjbrt,sv6 -「변환의 가면」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_113.png,,AR,,SV6-113,0,,
XKH385L1VNhJU2poOUY6,sv6a -「나이트원더러」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_094.png,,UR,,SV6a-094,0,,
XUYMiXOgHpLMiQ569gLz,sm11b -「드림리그」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_056.png,,CHR,,SM11b-056,0,,또가스
XYQ6IRXVQROvNsJRfVEy,sv7a -「낙원드래고나」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV7a-075.png,,AR,,SV7a-075,0,,단지래플
Xb4t13Nq2NwUJcvaenUh,sv6 -「변환의 가면」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_115.png,,SR,,SV6-115,0,,
XfBXbrzdFdVMF0gYIR9i,m2a -「메가드림」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-229.png,,MA,,M2a-229,0,,
XhShcWtt2iRBv7JOnWov,sm11a -「리믹스바우트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_072.png,,SR,,SM11a-072,0,,
XnHPM6pPw8mkHnX1dNSD,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_195.png,,S,,SM8b-195,0,,
Xvk271fo2xDCrvaLbqUX,s10P -「스페이스 저글러」,스타디움,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10P-087.png,,UR,,S10P-087,0,,
XyvxTRvIM4vFBx0MZa0w,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,,AR,,SV11W-119,0,,
XzvGhz0h8YA7rlTk1ldV,s8b -「VMAX 클라이맥스」,서포트,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-255.png,,SR,,S8b-255,0,,가라르의 동료들
Y3EAKvHJ8in07Ws6I5fF,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_184.png,,S,,SM8b-184,0,,
Y3jpoF2uJf60jaQHCqXH,sv4M -「미래의 일섬」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_070.png,,AR,,SV4M-070,0,,
Y8dKmHIHlLnIPW3nCaaX,sv3 - 「흑염의 지배자」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_109.png,,AR,,SV3-109,0,,
YBfx54W260onejk9JzzJ,m2a -「메가드림」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-243.png,,SAR,,M2a-243,0,,마리의 오롱털 ex
YBz5LJWuxqbQgaPtFIY1,sv1V -「바이올렛 ex」,서포트,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_099.png,,SR,,SV1V-099,0,,박사의 연구
YEkjhA2QBOaOUuoHjRrk,sv6a -「나이트원더러」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_090.png,,SAR,,SV6a-090,0,,복숭악동 ex
YHLSvwjbNSJNQZgAiYZE,sv3a -「레이징서프」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_092.png,,UR,,SV3a-092,0,,
YIhIS2YmMtQd5ZwqOmZ9,sm11b -「드림리그」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_055.png,,CHR,,SM11b-055,0,,코일
YJE5XmXK8xwxCuHqY8eT,s12a -「VSTAR 유니버스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-209.png,,AR,,S12a-209,0,,메리프
YMH2ktLilwXjR16enm5h,m2a -「메가드림」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-239.png,,SAR,,M2a-239,0,,메가루차불 ex
YSi6RwdobSE09WwtTy9d,sv4a -「샤이니트레저 ex」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,,SSR,,SV4a-335,0,,피죤투 ex
YVPLlAZSGDxWasvQtJVT,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_180.png,,S,,SM8b-180,0,,
YWhz4c84opBrmOHx3y5p,s10a -「다크판타스마」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10a-083.png,,,,S10a-083,0,,
YX5V98LVC81DtOsGXa2S,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-068.png,,AR,,M1L-068,0,,
YYWShgoMQSiZ8zhBUOD8,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-067.png,,AR,,M1L-067,0,,
Ya0eEWlhrm9XhLzmQniJ,s8b -「VMAX 클라이맥스」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-240.png,,CSR,,S8b-240,0,,연격 우라오스 V
YaE7nrt4vjxs6ETl292y,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,,AR,,SV11B-089,0,,야나프
YbK9T1nMYroFQYUdTGC4,sv6 -「변환의 가면」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV6-130.png,,SAR,,SV6-130,0,,카지
Ydx7KC4hQLMlT5Ao1TtK,s7R -「창공스트림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS7r-070.png,,SR,,S7r-070,0,,
Yex9WErLCJwKO2opMwiM,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,,AR,,SV11B-119,0,,
YfCctOVAeymSp2Jew07J,sv4M -「미래의 일섬」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,334,SR,,SV4M-083,0,,파비코리 ex
YkXw0chL04GC8n5vUsKS,sv4M -「미래의 일섬」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_089.png,,SAR,,SV4M-089,0,,무쇠무인 ex
Ym5oKS9o50YRhb0YUkMt,sv11B -「블랙볼트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_168.png,,SAR,,SV11B-168,0,,
YpNEusY3WquYLlqhtcZS,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-208.png,,CHR,,S8b-208,0,,
YqBqhvlwMNvnEhGD352Q,sv2P -「스노해저드」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2P-079.png,,AR,,SV2P-079,0,,베라카스
YsClmkr9wqGTnaVX2bHx,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,,AR,,SV11W-123,0,,
Yv0vLgQuna3lJlxS79YL,sv4a -「샤이니트레저 ex」,서포트,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_350.png,,SAR,,SV4a-350,0,,네르케
YvPC1jvDfCjmv6FRDvim,sv4M -「미래의 일섬」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,,AR,,SV4M-072,0,,
YwQOCwN9EboY9MRimkWE,sv1a -「트리플렛비트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_095.png,,SR,,SV1a-095,0,,
YzUEYjCV42TkzUuc892r,s12a -「VSTAR 유니버스」,서포트,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-241.png,,SAR,,S12a-241,0,,자크로
Z0WMmyHKkIEh7NU8sYN2,sv9 -「배틀파트너즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_119.png,,SR,,SV9-119,0,,
Z2eFgrmz5gYg65i79Kf7,s8b -「VMAX 클라이맥스」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-250.png,,CSR,,S8b-250,0,,자시안 V
Z4mETi6ATkKB2qHs7gGL,sv4a -「샤이니트레저 ex」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_352.png,,SAR,,SV4a-352,0,,모란
Z64Z8RbdpmlRJMnEYXMz,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_089.png,,SAR,,M1L-089,0,,메가앱솔 ex
Z8Qv1tIwy6j3flUPd2eR,sv3 - 「흑염의 지배자」,포켓몬,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_119.png,17,AR,,SV3-119,0,,피죤
Z8dEZkm2KAnQIsJ8TSly,sv6a -「나이트원더러」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_083.png,,SR,,SV6a-083,0,,
Z9oGikwqNtxWUYtqDEJn,sv3 - 「흑염의 지배자」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_122.png,,SR,,SV3-122,0,,
ZAHaA80K5cJZZ3KWk5Kd,sv5a -「크림슨헤이즈」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_089.png,,SAR,,SV5a-089,0,,그우린차 ex
ZCbY62cOAwk2Gn46JSWP,sv10 -「로켓단의 영광」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_132.png,,UR,,SV10-132,0,,
ZKDLaA4oI13WLd6eQMfH,sv9a -「열풍의 아레나」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_065.png,,AR,,SV9a-065,0,,
ZKuVcnjmFnr0vGVSoFVw,sv6 -「변환의 가면」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_127.png,,SAR,,SV6-127,0,,오거폰 우물의 가면 ex
ZLPjEjpAZD9P3HJOvUyV,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_169.png,,S,,SM8b-169,0,,
ZLkCU3Dwe656zkmMKzqY,sv11B -「블랙볼트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_164.png,,SR,,SV11B-164,0,,
ZM0LXZpdPghXqWpkmJt3,s9a -「배틀리전」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9a-078.png,,SR,,S9a-078,0,,
ZMHtRcMRtSUfYuxpZ04T,s9a -「배틀리전」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9a-087.png,,HR,,S9a-087,0,,
ZNWZgk8KArcttrYCwsm8,m2a -「메가드림」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-230.png,,MA,,M2a-230,0,,
ZNlI7AaVJ5vj2giJIA0n,sv3 - 「흑염의 지배자」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_124.png,,SR,,SV3-124,0,,
ZPqmtMOGPSynMSv84ZrM,s11a -「백열의 아르카나」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11a-094.png,,UR,,S11a-094,0,,
ZREheBH9jTJAFKPA9tmA,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_104.png,,AR,,SV11W-104,0,,
ZTmSh7kIRSS6DFm2FOpp,sv10 -「로켓단의 영광」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_113.png,,SR,,SV10-113,0,,
ZVQzqS8MjR11RZI5I9VT,sv8a -「테라스탈 페스타 ex」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,471,SAR,,SV8a-206,0,,글레이시아 ex
ZVhHwg3WJDjH1jPEJJ7q,MC - MEGA「스타트 덱 100 배틀컬렉션」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgMC-757.png,,없음,,MC-757,0,,
ZYHj9lomsmanN9AxoczZ,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,,AR,,SV11W-152,0,,
Zah77SELqNCzKgumDM5L,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_205.png,,S,,SM8b-205,0,,
Zcaf4DALoRp88dUzYgtu,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_151.png,,AR,,SV11B-151,0,,
ZdpWwiwwZtVhjtKaFqqX,s8b -「VMAX 클라이맥스」,서포트,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-277.png,,SR,,S8b-277,0,,
