raw_database_id,price,status,possessions,createdAt,type,isLegacy,cardName,series,rarity,cardNumber,pokedexNumber,imageUrl
,0,보유중,,,서포트,true,히스이의 동료들,s12a -「VSTAR 유니버스」,SR,S12a-250,,https://mtg-kr.com/cardimage/poketcgS12a-250.png
,0,보유중,,,포켓몬,true,무우마직,sv1a -「트리플렛비트」,AR,SV1a-083,,https://mtg-kr.com/cardimage/poketcgSV1a-083.png
,0,보유중,,,,true,화강돌,s10a -「다크판타스마」,CHR,S10a-076,,https://mtg-kr.com/cardimage/poketcgS10a-076.png
,0,미보유,,,포켓몬,,가디안 ex,sv1S -「스칼렛 ex」,SAR,SV1S-101,282,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_101.png
,0,보유중,,,,true,,sv3a -「레이징서프」,AR,SV3a-069,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_069.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-152,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_152.png
,0,미보유,,,포켓몬,,연격 우라오스 V,s8b -「VMAX 클라이맥스」,CSR,S8b-240,,https://mtg-kr.com/cardimage/poketcgS8b-240.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-163,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_163.png
,0,보유중,,,포켓몬,,부스터 V,s6a -「이브이 히어로즈」,SR,S6a-073,,https://mtg-kr.com/cardimage/poketcgS6a-073.png
,0,보유중,,,포켓몬,,리피아 V,s6a -「이브이 히어로즈」,SR,S6a-071,,https://mtg-kr.com/cardimage/poketcgS6a-071.png
,0,미보유,,,,true,,s10a -「다크판타스마」,,S10a-099,,https://mtg-kr.com/cardimage/poketcgS10a-099.png
,0,보유중,,,포켓몬,true,모르페코,sv4K -「고대의 포효」,AR,SV4K-076,,https://mtg-kr.com/cardimage/poketcgSV4K-076.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_123.png
,0,보유중,,,,true,,m2a -「메가드림」,AR,M2a-194,,https://mtg-kr.com/cardimage/poketcgM2a-194.png
,0,미보유,,,,true,,m1S -「메가 심포니아」,SR,M1S-083,,https://mtg-kr.com/cardimage/poketcgM1S-083.png
,0,보유중,,,,true,,m1S -「메가 심포니아」,AR,M1S-074,,https://mtg-kr.com/cardimage/poketcgM1S-074.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_100.png
,0,보유중,,,포켓몬,,그푸리,sv2P -「스노해저드」,AR,SV2P-072,,https://mtg-kr.com/cardimage/poketcgSV2P-072.png
,0,보유중,,,,true,,sv3a -「레이징서프」,AR,SV3a-072,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_072.png
,0,보유중,,,포켓몬,,가디안,s11a -「백열의 아르카나」,CHR,S11a-072,282,https://mtg-kr.com/cardimage/poketcgS11a-072.png
,0,보유중,,,,true,,sv6 -「변환의 가면」,AR,SV6-110,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_110.png
,0,미보유,,,,true,,sv4a -「샤이니트레저 ex」,SSR,SV4a-337,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_337.png
,0,미보유,,,포켓몬,true,메가가디안 ex,m1S -「메가 심포니아」,MUR,M1S-092,282,https://mtg-kr.com/cardimage/poketcgM1S-092.png
,0,미보유,,,서포트,true,원규,s12a -「VSTAR 유니버스」,SAR,S12a-239,,https://mtg-kr.com/cardimage/poketcgS12a-239.png
,0,보유중,,,포켓몬,true,제크로무,s8a-P -「25주년 프로모팩」,없음,S8a-P-21,,%EC%8A%A4%ED%81%AC%EB%A6%B0%EC%83%B7_2025-11-15_013306.png
,0,보유중,,,포켓몬,,가라르 파이어,s12a -「VSTAR 유니버스」,AR,S12a-190,146,https://mtg-kr.com/cardimage/poketcgS12a-190.png
,0,보유중,,,포켓몬,,부스터 V,s6a -「이브이 히어로즈」,SR,S6a-072,,https://mtg-kr.com/cardimage/poketcgS6a-072.png
,0,미보유,,,,true,,sv9a -「열풍의 아레나」,SR,SV9a-084,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_084.png
,0,보유중,,,,true,후딘 ex,sv4a -「샤이니트레저 ex」,SSR,SV4a-326,,https://mtg-kr.com/cardimage/poketcgSV4a-326.png
,0,미보유,,,,true,테오키스 Vstar,s12a -「VSTAR 유니버스」,SAR,S12a-223,,https://mtg-kr.com/cardimage/poketcgS12a-223.png
,0,보유중,,,,true,캐스퐁,s8b -「VMAX 클라이맥스」,CHR,S8b-211,,https://mtg-kr.com/cardimage/poketcgS8b-211.png
,0,미보유,,,서포트,true,그린의 전략,sm12a -「TAG TEAM GX 태그올스타즈」,SR,SM12a-190,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_190.png
,0,보유중,,,,true,,sv10 -「로켓단의 영광」,AR,SV10-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_100.png
,0,보유중,,,,true,릴리에의 삐삐 ex,sv9 -「배틀파트너즈」,SR,SV9-115,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_115.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-193,,https://mtg-kr.com/cardimage/poketcgS8b-193.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-114,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_114.png
,0,보유중,,,서포트,true,신오의 동료들,s12a -「VSTAR 유니버스」,SR,S12a-247,,https://mtg-kr.com/cardimage/poketcgS12a-247.png
,0,미보유,,,포켓몬,true,레지기가스 Vstar,s12a -「VSTAR 유니버스」,SAR,S12a-233,,https://mtg-kr.com/cardimage/poketcgS12a-233.png
,0,미보유,,,,true,,sv10 -「로켓단의 영광」,SR,SV10-111,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_111.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_118.png
,0,미보유,,,포켓몬,true,바랜드,sm11b -「드림리그」,CHR,SM11b-061,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_061.png
,0,미보유,,,,true,파라솔 아가씨,sv3a -「레이징서프」,SR,SV3a-084,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_084.png
,0,보유중,,,포켓몬,true,제라오라 Vmax,s12a -「VSTAR 유니버스」,SAR,S12a-219,,https://mtg-kr.com/cardimage/poketcgS12a-219.png
,0,보유중,,,포켓몬,,피죤투 ex,sv3 - 「흑염의 지배자」,SAR,SV3-136,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_136.png
,0,보유중,,,,true,,sv9a -「열풍의 아레나」,AR,SV9a-069,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_069.png
,0,미보유,,,,true,,m2 -「인페르노X」,SR,M2-109,,https://mtg-kr.com/cardimage/poketcgM2-109.png
,0,미보유,,,,true,,s10a -「다크판타스마」,,S10a-085,,https://mtg-kr.com/cardimage/poketcgS10a-085.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,SR,SV11W-159,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_159.png
,0,미보유,,,,true,,sv11B -「블랙볼트」,SR,SV11B-163,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_163.png
,0,미보유,,,,true,파비코리 ex,sv4M -「미래의 일섬」,SAR,SV4M-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_090.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_126.png
,0,보유중,,,포켓몬,,때때무노,sv7a -「낙원드래고나」,AR,SV7a-072,,https://mtg-kr.com/cardimage/poketcgSV7a-072.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-189,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_189.png
,0,보유중,,,포켓몬,true,조로아크 GX,sm8b -「울트라샤이니」,SSR,SM8b-231,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_231.png
,0,미보유,,,,true,,sv5M -「사이버저지」,SR,SV5M-087,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_087.png
,0,보유중,,,,true,,sv9a -「열풍의 아레나」,SR,SV9a-082,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_082.png
,0,미보유,,,서포트,true,모야모,sv4a -「샤이니트레저 ex」,SAR,SV4a-353,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_353.png
,0,미보유,,,,true,,sv1S -「스칼렛 ex」,SR,SV1S-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_093.png
,0,보유중,,,,true,,sv7 -「스텔라미라클」,AR,SV7-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_107.png
,0,보유중,,,,true,파비코,s12a -「VSTAR 유니버스」,AR,S12a-202,,https://mtg-kr.com/cardimage/poketcgS12a-202.png
,0,미보유,,,,true,,s12a -「VSTAR 유니버스」,SR,S12a-255,,https://mtg-kr.com/cardimage/poketcgS12a-255.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,SSR,SM8b-224,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_224.png
,0,미보유,,,,true,,sv1S -「스칼렛 ex」,UR,SV1S-108,,https://mtg-kr.com/cardimage/poketcgSV1S-108.png
,0,보유중,,,포켓몬,,춤추새,s12a -「VSTAR 유니버스」,AR,S12a-176,741,https://mtg-kr.com/cardimage/poketcgS12a-176.png
,0,미보유,,,,true,,m2 -「인페르노X」,SR,M2-097,,https://mtg-kr.com/cardimage/poketcgM2-097.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-173,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_173.png
,0,미보유,,,,true,,sv4M -「미래의 일섬」,SR,SV4M-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_085.png
,0,미보유,,,,true,,sv6a -「나이트원더러」,SR,SV6a-078,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_078.png
,0,보유중,,,,true,,m1S -「메가 심포니아」,AR,M1S-064,,https://mtg-kr.com/cardimage/poketcgM1S-064.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-181,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_181.png
,0,보유중,,,서포트,true,팔데아의 학생,sv4a -「샤이니트레저 ex」,SR,SV4a-345,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_345.png
,0,미보유,,,,true,,s9 -「스타버스」,HR,S9-117,,https://mtg-kr.com/cardimage/poketcgS9-117.png
,0,미보유,,,포켓몬,,가라르 파이어 V,s8b -「VMAX 클라이맥스」,CSR,S8b-242,146,https://mtg-kr.com/cardimage/poketcgS8b-242.png
,0,미보유,,,포켓몬,,피카츄,sm11b -「드림리그」,CHR,SM11b-054,0025,https://mtg-kr.com/cardimage/poketcgSM11b-054.png
,0,보유중,,,포켓몬,true,지가르데 GX,sm8b -「울트라샤이니」,SSR,SM8b-225,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_225.png
,0,보유중,,,,true,오리진 펄기아 Vstar,s12a -「VSTAR 유니버스」,UR,S12a-259,,https://mtg-kr.com/cardimage/poketcgS12a-259.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-187,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_187.png
,0,미보유,,,포켓몬,,,sm10b -「스카이레전드」,SR,SM10b-055,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_055.png
,0,미보유,,,,true,,sv2a -「포켓몬 카드 151」,SR,SV2a-192,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_192.png
,0,보유중,,,서포트,true,,sm6a -「드래곤스톰」,SR,SM6a-058,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_058.png
,0,보유중,,,,true,,sv5K -「와일드포스」,AR,SV5K-079,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_079.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-135,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_135.png
,0,미보유,,,포켓몬,true,메가가디안 ex,m1S -「메가 심포니아」,SAR,M1S-087,282,https://mtg-kr.com/cardimage/poketcgM1S-087.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_105.png
,0,미보유,,,,true,,s11 -「로스트어비스」,SR,S11-103,,https://mtg-kr.com/cardimage/poketcgS11-103.png
,0,미보유,,,포켓몬,,,sm6a -「드래곤스톰」,SR,SM6a-054,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_054.png
,0,미보유,,,,true,,s9 -「스타버스」,UR,S9-127,,https://mtg-kr.com/cardimage/poketcgS9-127.png
,0,미보유,,,,true,팔데아의 동료들,sv8a -「테라스탈 페스타 ex」,SR,SV8a-198,,https://mtg-kr.com/cardimage/poketcgSV8a-198.png
,0,보유중,,,포켓몬,,레시라무,s8a-P -「25주년 프로모팩」,없음,S8a-P-20,,https://k-tcgpanda.com/cardimg/S/S8a-P/%EB%A0%88%EC%8B%9C%EB%9D%BC%EB%AC%B4_S8a-P_016_KOR.jpg
,0,미보유,,,,true,,MC - MEGA「스타트 덱 100 배틀컬렉션」,없음,MC-757,,https://mtg-kr.com/cardimage/poketcgMC-757.png
,0,미보유,,,,true,총지엔 ex,sv2P -「스노해저드」,SAR,SV2P-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_092.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-201,,https://mtg-kr.com/cardimage/poketcgS8b-201.png
,0,보유중,,,,true,코라이돈 ex,sv1S -「스칼렛 ex」,SAR,SV1S-103,,https://mtg-kr.com/cardimage/poketcgSV1S-103.png
,0,보유중,,,,true,,m1L -「메가 브레이브」,AR,M1L-073,,https://mtg-kr.com/cardimage/poketcgM1L-073.png
,0,보유중,,,포켓몬,true,리자몽ex,PROMO,PROMO,SV-P-163,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_163.png
,0,미보유,,,,true,,sv5K -「와일드포스」,UR,SV5K-098,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_098.png
,0,미보유,,,,true,이수재의 전송,sv2a -「포켓몬 카드 151」,SR,SV2a-199,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_199.png
,0,보유중,,,서포트,true,네르케,sv4a -「샤이니트레저 ex」,SR,SV4a-342,,https://mtg-kr.com/cardimage/poketcgSV4a-342.png
,0,미보유,,,,true,,sv3 - 「흑염의 지배자」,SR,SV3-129,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_129.png
,0,미보유,,,포켓몬,,갑주무사 ex,sv4K -「고대의 포효」,SAR,SV4K-088,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_088.png
,0,미보유,,,서포트,true,주혜,s10P -「스페이스 저글러」,SR,S10P-079,,https://mtg-kr.com/cardimage/poketcgS10P-079.png
,0,보유중,,,,true,,sv1V -「바이올렛 ex」,SR,SV1V-094,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_094.png
,0,보유중,,,,true,샤미드 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-205,,https://mtg-kr.com/cardimage/poketcgSV8a-205.png
,0,미보유,,,서포트,true,자크로,s12a -「VSTAR 유니버스」,SAR,S12a-241,,https://mtg-kr.com/cardimage/poketcgS12a-241.png
,0,보유중,,,,true,,sv5M -「사이버저지」,AR,SV5M-075,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_075.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,SSR,SM8b-208,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_208.png
,0,보유중,,,포켓몬,,가라르 나이킹 V,s11 -「로스트어비스」,SR,S11-109,,https://mtg-kr.com/cardimage/poketcgS11-109.png
,0,미보유,,,,true,스쿨보이,s7R -「창공스트림」,SR,S7r-078,,https://mtg-kr.com/cardimage/poketcgS7r-078.png
,0,미보유,,,,true,뽀삐,sv3 - 「흑염의 지배자」,SAR,SV3-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_137.png
,0,보유중,,,,true,트로피우스,sv1a -「트리플렛비트」,AR,SV1a-074,,https://mtg-kr.com/cardimage/poketcgSV1a-074.png
,0,미보유,,,,true,,sv4M -「미래의 일섬」,SR,SV4M-082,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_082.png
,0,미보유,,,서포트,true,,sv1S -「스칼렛 ex」,SR,SV1S-099,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_099.png
,0,미보유,,,,true,,sv4a -「샤이니트레저 ex」,SSR,SV4a-332,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_332.png
,0,미보유,,,,true,,s12a -「VSTAR 유니버스」,SR,S12a-257,,https://mtg-kr.com/cardimage/poketcgS12a-257.png
,0,보유중,,,포켓몬,true,로켓단의 비주기,sv10 -「로켓단의 영광」,SR,SV10-121,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_121.png
,0,미보유,,,,true,,sv2P -「스노해저드」,SR,SV2P-089,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_089.png
,0,미보유,,,,true,,sv11W -「화이트플레어」,SR,SV11W-165,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_165.png
,0,보유중,,,,true,다태우지네 V,s8b -「VMAX 클라이맥스」,CSR,S8b-218,,https://mtg-kr.com/cardimage/poketcgS8b-218.png
,0,보유중,,,,true,,sv5K -「와일드포스」,AR,SV5K-081,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_081.png
,0,미보유,,,,true,,sv9a -「열풍의 아레나」,UR,SV9a-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_091.png
,0,미보유,,,서포트,true,,s8b -「VMAX 클라이맥스」,SR,S8b-263,,https://mtg-kr.com/cardimage/poketcgS8b-263.png
,0,보유중,,,,true,,m2a -「메가드림」,AR,M2a-196,,https://mtg-kr.com/cardimage/poketcgM2a-196.png
,0,보유중,,,포켓몬,,고라파덕,m2a -「메가드림」,AR,M2a-199,,https://mtg-kr.com/cardimage/poketcgM2a-199.png
,0,미보유,,,,true,,sv7a -「낙원드래고나」,SR,SV7a-079,,https://mtg-kr.com/cardimage/poketcgSV7a-079.png
,0,보유중,,,포켓몬,true,절벼게,sv1S -「스칼렛 ex」,AR,SV1S-088,,https://mtg-kr.com/cardimage/poketcgSV1S-088.png
,0,미보유,,,,true,,sv3a -「레이징서프」,UR,SV3a-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_090.png
,0,미보유,,,,true,,sv11B -「블랙볼트」,SR,SV11B-162,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_162.png
,0,보유중,,,,true,스이쿤 V,s12a -「VSTAR 유니버스」,SAR,S12a-215,,https://mtg-kr.com/cardimage/poketcgS12a-215.png
,0,보유중,,,,true,,MC - MEGA「스타트 덱 100 배틀컬렉션」,없음,MC-744,,https://mtg-kr.com/cardimage/poketcgMC-744.png
,0,미보유,,,서포트,true,가라르의 동료들,s8b -「VMAX 클라이맥스」,SR,S8b-255,,https://mtg-kr.com/cardimage/poketcgS8b-255.png
,0,보유중,,,,true,카지,sv6 -「변환의 가면」,SAR,SV6-130,,https://mtg-kr.com/cardimage/poketcgSV6-130.png
,0,보유중,,,,true,한카리아스 ex,sv3a -「레이징서프」,SAR,SV3a-085,445,https://mtg-kr.com/cardimage/poketcgSV3a-085.png
,0,보유중,,,포켓몬,true,제라오라 V,s8b -「VMAX 클라이맥스」,CSR,S8b-224,,https://mtg-kr.com/cardimage/poketcgS8b-224.png
,0,미보유,,,,true,,sv6 -「변환의 가면」,SR,SV6-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_119.png
,0,보유중,,,,true,모으령,sv3a -「레이징서프」,AR,SV3a-068,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_068.png
,0,미보유,,,서포트,true,,sm6b -「챔피언로드」,SR,SM6b-060,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_060.png
,0,미보유,,,,true,아세로라의 장난,m1S -「메가 심포니아」,SAR,M1S-091,,https://mtg-kr.com/cardimage/poketcgM1S-091.png
,0,미보유,,,,true,보만다 ex,sv9 -「배틀파트너즈」,SAR,SV9-129,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_129.png
,0,미보유,,,포켓몬,,썬더 ex,sv2a -「포켓몬 카드 151」,SAR,SV2a-204,145,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_204.png
,0,보유중,,,,true,해골몽,sv6a -「나이트원더러」,AR,SV6a-068,,https://mtg-kr.com/cardimage/poketcgSV6a-068.png
,0,미보유,,,,true,코터스,sm11b -「드림리그」,CHR,SM11b-050,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_050.png
,0,미보유,,,포켓몬,true,로켓단의 니드킹 ex,sv10 -「로켓단의 영광」,SAR,SV10-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_126.png
,0,미보유,,,포켓몬,true,레시라무 GX,sm8b -「울트라샤이니」,SSR,SM8b-211,643,https://mtg-kr.com/cardimage/poketcgSM8b-211.png
,0,미보유,,,,true,비주기의 카리스마,sv2a -「포켓몬 카드 151」,SAR,SV2a-207,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_207.png
,0,미보유,,,서포트,true,박사의 연구,s8b -「VMAX 클라이맥스」,SR,S8b-264,,https://mtg-kr.com/cardimage/poketcgS8b-264.png
,0,보유중,,,,true,치릴리,sv11B -「블랙볼트」,AR,SV11B-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_091.png
,0,보유중,,,서포트,true,팔데아의 학생,sv4a -「샤이니트레저 ex」,SR,SV4a-346,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_346.png
,0,보유중,,,,true,비비용,sv8 -「초전브레이커」,AR,SV8-107,,https://mtg-kr.com/cardimage/poketcgSV8-107.png
,0,보유중,,,,true,파이리,sv2a -「포켓몬 카드 151」,AR,SV2a-168,4,https://mtg-kr.com/cardimage/poketcgSV2a-168.png
,0,미보유,,,,true,세이지,sv5M -「사이버저지」,SAR,SV5M-097,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_097.png
,0,미보유,,,,true,,MC - MEGA「스타트 덱 100 배틀컬렉션」,없음,MC-756,,https://mtg-kr.com/cardimage/poketcgMC-756.png
,0,보유중,,,,true,,m2a -「메가드림」,AR,M2a-198,,https://mtg-kr.com/cardimage/poketcgM2a-198.png
,0,보유중,,,포켓몬,,에브이 V,s6a -「이브이 히어로즈」,SR,S6a-081,,https://mtg-kr.com/cardimage/poketcgS6a-081.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_125.png
,0,미보유,,,서포트,true,모야모,sv2D -「클레이버스트」,SAR,SV2D-095,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_095.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-200,,https://mtg-kr.com/cardimage/poketcgS8b-200.png
,0,보유중,,,,true,마릴,sv2P -「스노해저드」,AR,SV2P-073,,https://mtg-kr.com/cardimage/poketcgSV2P-073.png
,0,미보유,,,서포트,true,,s8b -「VMAX 클라이맥스」,SR,S8b-277,,https://mtg-kr.com/cardimage/poketcgS8b-277.png
,0,미보유,,,,true,,sv3a -「레이징서프」,SR,SV3a-082,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_082.png
,0,미보유,,,서포트,true,,s10P -「스페이스 저글러」,SR,S10P-078,,https://mtg-kr.com/cardimage/poketcgS10P-078.png
,0,보유중,,,,true,,sv4M -「미래의 일섬」,AR,SV4M-067,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_067.png
,0,미보유,,,,true,벨의 진심,sv5M -「사이버저지」,SAR,SV5M-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_096.png
,0,보유중,,,,true,쉐이미,sv9a -「열풍의 아레나」,AR,SV9a-066,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_066.png
,0,미보유,,,포켓몬,true,레시라무 V,s11a -「백열의 아르카나」,SR,S11a-076,643,https://mtg-kr.com/cardimage/poketcgS11a-076.png
,0,보유중,,,,true,님피아 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-212,,https://mtg-kr.com/cardimage/poketcgSV8a-212.png
,0,보유중,,,,true,암멍이,s8b -「VMAX 클라이맥스」,CHR,S8b-202,,https://mtg-kr.com/cardimage/poketcgS8b-202.png
,0,미보유,,,,true,수련의 돌봄,sv5a -「크림슨헤이즈」,SAR,SV5a-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_093.png
,0,보유중,,,포켓몬,,떨구새,sv1V -「바이올렛 ex」,AR,SV1V-089,,https://mtg-kr.com/cardimage/poketcgSV1V-089.png
,0,미보유,,,,true,도희의 비기,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-228,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png
,0,보유중,,,,true,님피아 V,s8b -「VMAX 클라이맥스」,CSR,S8b-231,,https://mtg-kr.com/cardimage/poketcgS8b-231.png
,0,보유중,,,,true,,sv1S -「스칼렛 ex」,SR,SV1S-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_091.png
,0,보유중,,,,true,타부자고 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-220,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_220.png
,0,미보유,,,,true,심향의 칠색조 ex,sv9a -「열풍의 아레나」,SAR,SV9a-086,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_086.png
