raw_database_id,cardName,type,series,pokedexNumber,displayOrder,isLegacy,cardNumber,price,보유 여부,imageUrl,status,rarity
Q63lB6Rqzegf3Fks2eP6,,,sv5K -「와일드포스」,,929,true,SV5K-092,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_092.png,미보유,SR
RAXx9jdwTyH14RbMnX2Z,,,sv5K -「와일드포스」,,930,true,SV5K-090,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_090.png,미보유,SR
RwJKeJwAmgiUVYbCHQRY,,,sv5K -「와일드포스」,,931,true,SV5K-087,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_087.png,미보유,SR
SkOmtCYadm27FFwjN3LQ,,,sv5K -「와일드포스」,,932,true,SV5K-080,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_080.png,보유중,AR
VzsFsl5qhG8cnQjNCmjs,,,sv5K -「와일드포스」,,933,true,SV5K-091,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_091.png,미보유,SR
aU1mEJk52HXwvx3rop7F,,,sv5K -「와일드포스」,,934,true,SV5K-079,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_079.png,보유중,AR
azslZcRAAFxoj90DKY2n,,,sv5K -「와일드포스」,,935,true,SV5K-098,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_098.png,미보유,UR
bdQd0HHcxkiDFsuK7C9P,,,sv5K -「와일드포스」,,936,true,SV5K-081,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_081.png,보유중,AR
gtAFxd3EjihfEBbreEeM,,,sv5K -「와일드포스」,,937,true,SV5K-076,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_076.png,보유중,AR
iVSmGVEMdit3VGTuW3Jb,,,sv5K -「와일드포스」,,938,true,SV5K-078,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_078.png,보유중,AR
l1VIYkLrOs6YTmmYecrP,,,sv5K -「와일드포스」,,939,true,SV5K-082,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_082.png,보유중,AR
mVrX1XsUdMCHv32oXLm5,,,sv5K -「와일드포스」,,940,true,SV5K-100,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_100.png,미보유,UR
nLhRSf4KPcG8s9gV6uN7,,,sv5K -「와일드포스」,,941,true,SV5K-099,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_099.png,미보유,UR
q9WYdLamwBPpXFs5vomi,,,sv5K -「와일드포스」,,942,true,SV5K-085,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_085.png,미보유,SR
wpt9lAPjKadM5BLL36iI,,,sv5K -「와일드포스」,,943,true,SV5K-083,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_083.png,보유중,AR
yR60ovPkpnKISI8LZ9Gx,,,sv5K -「와일드포스」,,944,true,SV5K-089,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_089.png,미보유,SR
1ShzEegvB1sDlsCis7EK,,,sv5a -「크림슨헤이즈」,,945,true,SV5a-075,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_075.png,보유중,AR
3j7qP0qj4M67LhmZHqEA,,,sv5a -「크림슨헤이즈」,,946,true,SV5a-076,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_076.png,보유중,AR
5KKp5WmhVWub50rH4Kg5,,,sv5a -「크림슨헤이즈」,,947,true,SV5a-081,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_081.png,미보유,SR
7TUX1iak5NUKRi3u8VwH,,,sv5a -「크림슨헤이즈」,,948,true,SV5a-067,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_067.png,보유중,AR
9DCVeaBqcvRlY9NuMKaY,,,sv5a -「크림슨헤이즈」,,949,true,SV5a-069,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_069.png,보유중,AR
9IermIibwgFw02sJhLx7,,,sv5a -「크림슨헤이즈」,,950,true,SV5a-074,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_074.png,보유중,AR
9d8mvIxaDF3OkREZMfRd,,,sv5a -「크림슨헤이즈」,,951,true,SV5a-095,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_095.png,미보유,UR
9zaoIkMkYvfRyD6Kjqvh,,,sv5a -「크림슨헤이즈」,,952,true,SV5a-088,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_088.png,미보유,SR
AQu8fRuNWwcdAESxR9QV,,,sv5a -「크림슨헤이즈」,,953,true,SV5a-073,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_073.png,보유중,AR
Isf1kZcUG6i4l7AK3JP4,,,sv5a -「크림슨헤이즈」,,954,true,SV5a-072,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_072.png,보유중,AR
J3HjEIV44VVRlOGZ5NrP,,,sv5a -「크림슨헤이즈」,,955,true,SV5a-080,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_080.png,미보유,SR
Ls0elkK592fDpk5Xztlw,,,sv5a -「크림슨헤이즈」,,956,true,SV5a-078,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_078.png,보유중,AR
PoKqz4XqhFbpDxL1AxoK,,,sv5a -「크림슨헤이즈」,,957,true,SV5a-084,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_084.png,미보유,SR
PwyUKkPNkzzRFWDhvJee,,,sv5a -「크림슨헤이즈」,,958,true,SV5a-083,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_083.png,미보유,SR
SZltYVtr8eDhTw6cL679,,,sv5a -「크림슨헤이즈」,,959,true,SV5a-096,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_096.png,미보유,UR
TYUJvAyq9KM2BfrCdSNv,,,sv5a -「크림슨헤이즈」,,960,true,SV5a-068,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_068.png,보유중,AR
gMMImbN1X2NSUpSB6N3U,,,sv5a -「크림슨헤이즈」,,961,true,SV5a-071,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_071.png,보유중,AR
hKrCDYS0sGlFSJ9D42Z7,,,sv5a -「크림슨헤이즈」,,962,true,SV5a-079,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_079.png,미보유,SR
j53lYr8MzHyNSUimjKTK,,,sv5a -「크림슨헤이즈」,,963,true,SV5a-094,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_094.png,미보유,UR
jH8DSZxupTETAorYF76Q,,,sv5a -「크림슨헤이즈」,,964,true,SV5a-085,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_085.png,미보유,SR
mSFZIupSm7CqgbLaDllA,,,sv5a -「크림슨헤이즈」,,965,true,SV5a-070,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_070.png,보유중,AR
o03eKUspzNAzHxqOVfGm,,,sv5a -「크림슨헤이즈」,,966,true,SV5a-077,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_077.png,보유중,AR
tohlrrWUrDTCNyPW8ASL,,,sv5a -「크림슨헤이즈」,,967,true,SV5a-087,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_087.png,미보유,SR
u5UkmiuWPW8xA1OsqyLg,,,sv5a -「크림슨헤이즈」,,968,true,SV5a-086,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_086.png,미보유,SR
xFwEUrsQ0L1CLBBDBG5M,,,sv5a -「크림슨헤이즈」,,969,true,SV5a-082,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_082.png,미보유,SR
0aBFZi1LlTKfMUJciBrR,,,sv4M -「미래의 일섬」,,970,true,SV4M-094,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_094.png,미보유,UR
0ytkNk6p5pYXIx8eMAQV,,,sv4M -「미래의 일섬」,,971,true,SV4M-086,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_086.png,미보유,SR
71Ul5TOirlM0IcNnlZTA,,,sv4M -「미래의 일섬」,,972,true,SV4M-071,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_071.png,보유중,AR
C7LIhGpnEhT6QzEUjzZj,,,sv4M -「미래의 일섬」,,973,true,SV4M-073,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_073.png,보유중,AR
CA3VFfR6w4j3EqYgGBoe,,,sv4M -「미래의 일섬」,,974,true,SV4M-080,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_080.png,미보유,SR
DkmuU9uuBlSxpFsIOMKV,,,sv4M -「미래의 일섬」,,975,true,SV4M-095,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_095.png,미보유,UR
FOKgh0wrN3dP6wqLt7su,,,sv4M -「미래의 일섬」,,976,true,SV4M-076,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_076.png,보유중,AR
H6QunQUHznpkrO53ZZQu,,,sv4M -「미래의 일섬」,,977,true,SV4M-072,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,보유중,AR
I0tP4yRn4zbHyKmABBL7,,,sv4M -「미래의 일섬」,,978,true,SV4M-079,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_079.png,미보유,SR
Nt9ukpadQl8Qoa2A46mq,,,sv4M -「미래의 일섬」,,979,true,SV4M-078,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_078.png,보유중,AR
Te77xUkgQLyR6qrSwLPj,,,sv4M -「미래의 일섬」,,980,true,SV4M-070,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_070.png,보유중,AR
TrELy4XJVd9f46qGlEyT,,,sv4M -「미래의 일섬」,,981,true,SV4M-081,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_081.png,미보유,SR
a3emHgAEKFCgEXO4dRId,,,sv4M -「미래의 일섬」,,982,true,SV4M-085,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_085.png,미보유,SR
bRq671j3RdOJrl29G5WI,,,sv4M -「미래의 일섬」,,983,true,SV4M-082,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_082.png,미보유,SR
dgXRpNlQxWoEtjqAFSXB,,,sv4M -「미래의 일섬」,,984,true,SV4M-067,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_067.png,보유중,AR
epvitW6bWqrBWWXFjGdo,,,sv4M -「미래의 일섬」,,985,true,SV4M-075,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_075.png,보유중,AR
fN5JQrcjmffBlKtlLKah,,,sv4M -「미래의 일섬」,,986,true,SV4M-084,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_084.png,미보유,SR
kjWJUBpb4yEsaBVejjtl,,,sv4M -「미래의 일섬」,,987,true,SV4M-068,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_068.png,보유중,AR
l9wKBU3dy4R5nA8b10l4,,,sv4M -「미래의 일섬」,,988,true,SV4M-074,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_074.png,보유중,AR
tZw0OyXsvW9KKvkh5UOF,,,sv4M -「미래의 일섬」,,989,true,SV4M-093,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_093.png,미보유,UR
ubY1stpU6PgxgorUGOAj,,,sv4M -「미래의 일섬」,,990,true,SV4M-077,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_077.png,보유중,AR
vpMxJ50FRwoDQMNVzeeL,,,sv4M -「미래의 일섬」,,991,true,SV4M-069,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_069.png,보유중,AR
zGMJmMc7gFYidNiKKqeO,,,sv4M -「미래의 일섬」,,992,true,SV4M-083,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,미보유,SR
3PBN6T8dIBn0eGmbLneN,,,sv4K -「고대의 포효」,,993,true,SV4K-079,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_079.png,미보유,SR
4Rfc6CJs1iGRtFgPltQ9,,,sv4K -「고대의 포효」,,994,true,SV4K-087,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_087.png,미보유,SR
62iYhWiws3zSFYxUPdW5,,,sv4K -「고대의 포효」,,995,true,SV4K-086,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_086.png,미보유,SR
6Zy3pOpJ0prOjJTMGxYd,,,sv4K -「고대의 포효」,,996,true,SV4K-069,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_069.png,보유중,AR
7KddXnp3X98Wkggl89Rg,,,sv4K -「고대의 포효」,,997,true,SV4K-067,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_067.png,보유중,AR
IZaAvF8mVoNHFdFlmkJ9,,,sv4K -「고대의 포효」,,998,true,SV4K-071,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_071.png,보유중,AR
KBzWFIqLRc7UFA8YicQC,,,sv4K -「고대의 포효」,,999,true,SV4K-072,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_072.png,보유중,AR
LiHbmeJfbiv8y7YbFGdh,,,sv4K -「고대의 포효」,,1000,true,SV4K-085,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_085.png,미보유,SR
NmK6CzBSnufzk3rbA9ZA,,,sv4K -「고대의 포효」,,1001,true,SV4K-093,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_093.png,미보유,UR
RtBxamxCTCAW5uxggOS9,,,sv4K -「고대의 포효」,,1002,true,SV4K-080,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_080.png,미보유,SR
et37g3pJ4wEnjQ2B0mX4,,,sv4K -「고대의 포효」,,1003,true,SV4K-083,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_083.png,미보유,SR
f30tKcrVAztPCYWPVtlb,,,sv4K -「고대의 포효」,,1004,true,SV4K-084,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_084.png,미보유,SR
fPKuqH2LjPmnP2VTrBTf,,,sv4K -「고대의 포효」,,1005,true,SV4K-078,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_078.png,보유중,AR
kzn4wxXAQZUJWJfZeLNi,,,sv4K -「고대의 포효」,,1006,true,SV4K-081,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_081.png,미보유,SR
rWLoIIXEqFdjtJCzlWF5,,,sv4K -「고대의 포효」,,1007,true,SV4K-077,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_077.png,보유중,AR
rd7knwcv5oinZweQg2Yq,,,sv4K -「고대의 포효」,,1008,true,SV4K-094,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_094.png,미보유,UR
tqBoHgpdcvRvrBv6dBsX,,,sv4K -「고대의 포효」,,1009,true,SV4K-082,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_082.png,미보유,SR
u67Cl4pLg8SUiW7di5dt,,,sv4K -「고대의 포효」,,1010,true,SV4K-095,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_095.png,미보유,UR
vCAZo3sfGfCwdLFggAk8,,,sv4K -「고대의 포효」,,1011,true,SV4K-068,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_068.png,보유중,AR
wPVXyOcl3xkZvbp4XVK5,,,sv4K -「고대의 포효」,,1012,true,SV4K-070,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_070.png,보유중,AR
yi5WF0HTEoTRAbPrVt7r,,,sv4K -「고대의 포효」,,1013,true,SV4K-075,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_075.png,보유중,AR
zwdocL48iBBHhBnLeoOh,,,sv4K -「고대의 포효」,,1014,true,SV4K-074,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_074.png,보유중,AR
2sR0JwO461DNN9aAc2v3,,,sv4a -「샤이니트레저 ex」,,1015,true,SV4a-360,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_360.png,미보유,UR
5w72WTqek5XHabHMzBjL,,,sv4a -「샤이니트레저 ex」,,1016,true,SV4a-334,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_334.png,미보유,SSR
EqOI7RuCMDbp3OO5xPb1,,,sv4a -「샤이니트레저 ex」,,1017,true,SV4a-325,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_325.png,미보유,SSR
FbtAZ6mMtnegNFVr4nNp,,,sv4a -「샤이니트레저 ex」,,1018,true,SV4a-324,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_324.png,보유중,SSR
JKTDfSn9Gw2Vp9DGHrjK,,,sv4a -「샤이니트레저 ex」,,1019,true,SV4a-340,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_340.png,보유중,AR
NBkk9QMrIgQ5khB7vrL5,,,sv4a -「샤이니트레저 ex」,,1020,true,SV4a-336,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_336.png,미보유,SSR
PvaxG4bvjzp1MfdVkvuo,,,sv4a -「샤이니트레저 ex」,,1021,true,SV4a-330,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_330.png,미보유,SSR
RYYSPVNRChizziUy8Kry,,,sv4a -「샤이니트레저 ex」,,1022,true,SV4a-322,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_322.png,미보유,SSR
VSkUBwVpwI1QcRuhrVY9,,,sv4a -「샤이니트레저 ex」,,1023,true,SV4a-329,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_329.png,미보유,SSR
Vl66C7sAnHNUhHQ6ZvRT,,,sv4a -「샤이니트레저 ex」,,1024,true,SV4a-358,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_358.png,미보유,UR
VsIg8Y7meCZ1Jqad9EED,,,sv4a -「샤이니트레저 ex」,,1025,true,SV4a-338,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_338.png,보유중,AR
VuQLEgQ71OMkHujSm86b,,,sv4a -「샤이니트레저 ex」,,1026,true,SV4a-357,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_357.png,미보유,UR
WGMz1nmrl64aaCk0mLEV,,,sv4a -「샤이니트레저 ex」,,1027,true,SV4a-339,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_339.png,보유중,AR
YBItKvLbwwngBapf8OOu,,,sv4a -「샤이니트레저 ex」,,1028,true,SV4a-337,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_337.png,미보유,SSR
bXUTDXXsdWWywZzq1dks,,,sv4a -「샤이니트레저 ex」,,1029,true,SV4a-332,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_332.png,미보유,SSR
h8dZbz77KexhhUW05Jfa,,,sv4a -「샤이니트레저 ex」,,1030,true,SV4a-323,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_323.png,미보유,SSR
j2kgEwQQH5Rg96Uc36n0,,,sv4a -「샤이니트레저 ex」,,1031,true,SV4a-356,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_356.png,미보유,UR
lZp91yesr9K7ArrLtzaA,,,sv4a -「샤이니트레저 ex」,,1032,true,SV4a-359,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_359.png,미보유,UR
mb5nGpAkAVEqqmX4HomQ,,,sv4a -「샤이니트레저 ex」,,1033,true,SV4a-355,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_355.png,미보유,UR
sdrgwq5S6lCFOSHlu7YY,,,sv4a -「샤이니트레저 ex」,,1034,true,SV4a-333,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_333.png,미보유,SSR
tZrZmruPrxyYER1beysk,,,sv4a -「샤이니트레저 ex」,,1035,true,SV4a-321,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_321.png,보유중,SSR
0BiLlrsQ1DfS6QwAZXEw,,,sv3a -「레이징서프」,,1036,true,SV3a-091,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_091.png,미보유,UR
77gaJB1u2IyILcslJriQ,,,sv3a -「레이징서프」,,1037,true,SV3a-070,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_070.png,보유중,AR
79dvnKYEeH6aSbLgdxuZ,,,sv3a -「레이징서프」,,1038,true,SV3a-075,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_075.png,미보유,SR
GukY4oPJ2OS643OSsrd1,,,sv3a -「레이징서프」,,1039,true,SV3a-079,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_079.png,미보유,SR
IUlHBhCoWjOMWsl85nae,,,sv3a -「레이징서프」,,1040,true,SV3a-092,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_092.png,미보유,UR
IrPwayUQHTr27XVcbdm2,,,sv3a -「레이징서프」,,1041,true,SV3a-083,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_083.png,미보유,SR
Jt5agWG1q3WmQACbN5qT,,,sv3a -「레이징서프」,,1042,true,SV3a-073,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_073.png,보유중,AR
WQ3lNhIVycXgxgQ5kXP2,,,sv3a -「레이징서프」,,1043,true,SV3a-077,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_077.png,미보유,SR
XJ0XhEqcByeDI0T61Kfd,,,sv3a -「레이징서프」,,1044,true,SV3a-069,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_069.png,보유중,AR
Y44NFaBhsUm0U4tZbmHM,,,sv3a -「레이징서프」,,1045,true,SV3a-072,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_072.png,보유중,AR
c1fyXno9e3TudmOwNoP4,,,sv3a -「레이징서프」,,1046,true,SV3a-090,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_090.png,미보유,UR
dP6uTMPHiduHXEyb7jMy,,,sv3a -「레이징서프」,,1047,true,SV3a-082,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_082.png,미보유,SR
i4tLvwAtiIa51cvJNGme,,,sv3a -「레이징서프」,,1048,true,SV3a-080,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_080.png,미보유,SR
j26rehdo3cNIRBu2LWbW,,,sv3a -「레이징서프」,,1049,true,SV3a-064,0,,,보유중,AR
lAtT9ak2zsOXg1bL3x0t,,,sv3a -「레이징서프」,,1050,true,SV3a-074,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_074.png,보유중,AR
sGPNWq2Rak9yqX7NngNN,,,sv3a -「레이징서프」,,1051,true,SV3a-063,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_063.png,보유중,AR
sS2eAF4m4r8QWngnixbP,,,sv3a -「레이징서프」,,1052,true,SV3a-078,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_078.png,미보유,SR
w42A43wct7GbG4lHgOfn,,,sv3a -「레이징서프」,,1053,true,SV3a-076,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_076.png,미보유,SR
2rPt8nEFgOR5QYI6LpCp,,,sv3 - 「흑염의 지배자」,,1054,true,SV3-124,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_124.png,보유중,SR
6Qn5r3CofruZFpu16ciS,,,sv3 - 「흑염의 지배자」,,1055,true,SV3-132,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_132.png,미보유,SR
D8ghOPXJ1ApLGTpOIgAz,,,sv3 - 「흑염의 지배자」,,1056,true,SV3-109,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_109.png,보유중,AR
E0ygvSbJm6pHYe5Vglhp,,,sv3 - 「흑염의 지배자」,,1057,true,SV3-127,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_127.png,미보유,SR
Eb9IYf9u7sbmxg33l2Iq,,,sv3 - 「흑염의 지배자」,,1058,true,SV3-115,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_115.png,보유중,AR
Euu3eLs9LxPAJZNk3e8h,,,sv3 - 「흑염의 지배자」,,1059,true,SV3-122,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_122.png,미보유,SR
Im7nsR44Wiyjg13z8XzH,,,sv3 - 「흑염의 지배자」,,1060,true,SV3-120,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_120.png,보유중,AR
PytzsOlCrXQDs8HDHYco,,,sv3 - 「흑염의 지배자」,,1061,true,SV3-126,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_126.png,미보유,SR
QLXiuDFRLdBUpCfVqDat,,,sv3 - 「흑염의 지배자」,,1062,true,SV3-114,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_114.png,보유중,AR
