raw_database_id,isLegacy,pokedexNumber,type,series,imageUrl,cardName,status,cardNumber,price,보유 여부,rarity,displayOrder
IJ5uuyZNMyuHcAzHZYYB,true,,,sv2P -「스노해저드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_085.png,,미보유,SV2P-085,0,,SR,1076
KR5daJW8TLqs7yjwJwdu,true,,,sv2P -「스노해저드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_097.png,,미보유,SV2P-097,0,,UR,1077
LNTKmh5wtK4WbpQTktdP,true,,,sv2P -「스노해저드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_088.png,,미보유,SV2P-088,0,,SR,1078
bbXwOUs9aYEIri6OTDw1,true,,,sv2P -「스노해저드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_089.png,,미보유,SV2P-089,0,,SR,1079
v0X8GZ9LxLwnIWEozxRJ,true,,,sv2P -「스노해저드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_087.png,,미보유,SV2P-087,0,,SR,1080
vt1RPwuur1iyCUz5e22f,true,,,sv2P -「스노해저드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_086.png,,미보유,SV2P-086,0,,SR,1081
6LoTT2LcmomEvp9ZDZNI,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_072.png,,보유중,SV2D-072,0,,AR,1082
7aWmTmM8BdgtdxXNEdMY,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_098.png,,미보유,SV2D-098,0,,UR,1083
8U9Ek9TcVknXEprGpfj3,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_082.png,,보유중,SV2D-082,0,,AR,1084
ArX8DYvkeu3jSjCYJmrF,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_089.png,,미보유,SV2D-089,0,,SR,1085
BtFYJHgWTFhfI1iBVaBs,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_088.png,,미보유,SV2D-088,0,,SR,1086
ERBNACCFhhMB1H0jXSJE,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_097.png,,미보유,SV2D-097,0,,UR,1087
JJnLZzQi4aqLjDXbjmt6,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_073.png,,보유중,SV2D-073,0,,AR,1088
JiqbfjWbnI9VN8pAs8PV,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_087.png,,미보유,SV2D-087,0,,SR,1089
OCchIOWj54MpnJfMe0CS,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_085.png,,미보유,SV2D-085,0,,SR,1090
TO8RsoBNrCybsh6Bt1Sc,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_083.png,,보유중,SV2D-083,0,,AR,1091
o1eKyPlfJq3oQrY69V3e,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_099.png,,미보유,SV2D-099,0,,UR,1092
pWHN85LNZ0WGvOJ4Oifa,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_084.png,,미보유,SV2D-084,0,,SR,1093
qHcy6d8oQj5o6AUxtvKE,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_074.png,,보유중,SV2D-074,0,,AR,1094
vRGyluNuECgTQld37lr1,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_075.png,,보유중,SV2D-075,0,,AR,1095
vU8aCFz234RhYuWAmmYY,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_078.png,,보유중,SV2D-078,0,,AR,1096
w4jedfz7nvDaZlTnKtad,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_086.png,,미보유,SV2D-086,0,,SR,1097
xYDk0bFcqBATSpGqCxsY,true,,,sv2D -「클레이버스트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_091.png,,미보유,SV2D-091,0,,SR,1098
FKpLGybuQf6ht2UBoRwG,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_187.png,,미보유,SV2a-187,0,,SR,1099
O0HwQ0pKdjabdkgN05Zu,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_188.png,,미보유,SV2a-188,0,,SR,1100
REeGX0R67DLjjzpWz4tK,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_209.png,,미보유,SV2a-209,0,,UR,1101
SSOgHRpXyaFapXyWds2L,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_193.png,,미보유,SV2a-193,0,,SR,1102
TfIUHaxtUvHPdFoe6Gw2,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_190.png,,미보유,SV2a-190,0,,SR,1103
aLpBag8HzmxFsOgi3MAd,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_192.png,,미보유,SV2a-192,0,,SR,1104
fviraxLHO9MLkFDfVtzo,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_196.png,,미보유,SV2a-196,0,,SR,1105
gJhwK8ZYxsqZzXbAN7eB,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_189.png,,미보유,SV2a-189,0,,SR,1106
ixFbOp1tOTwl97TkvX3s,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_191.png,,미보유,SV2a-191,0,,SR,1107
ouLyIVaxh0lQqQslfET6,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_208.png,,미보유,SV2a-208,0,,UR,1108
raJ80UUeFrllGN6ofp8z,true,,,sv2a -「포켓몬 카드 151」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_210.png,,미보유,SV2a-210,0,,UR,1109
3os9UNq0Vc2DNUygthE2,true,,,sv1V -「바이올렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1V-081.png,,보유중,SV1V-081,0,,AR,1110
840PtWo40lXdyfmNnqO1,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_093.png,,미보유,SV1V-093,0,,SR,1111
CcpY2lvL5z6cE5nmYgbE,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_096.png,,보유중,SV1V-096,0,,SR,1112
I63zCJPjVXMXyJwIUmg4,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_095.png,,미보유,SV1V-095,0,,SR,1113
MGm1uqiRyOVC3tlmz33a,true,,,sv1V -「바이올렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1V-079.png,,보유중,SV1V-079,0,,AR,1114
TidGEYiHsYoJ7yr4KyKE,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_107.png,,미보유,SV1V-107,0,,UR,1115
UDDO5qpmcwxcTpB0XIFz,true,,,sv1V -「바이올렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1V-088.png,,보유중,SV1V-088,0,,AR,1116
b8FhWNRbJUZTN9joHbmT,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_094.png,,보유중,SV1V-094,0,,SR,1117
eoJmds8o4IpqFpqm1ITZ,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_092.png,,미보유,SV1V-092,0,,SR,1118
mJYBUPFyfprUxg8mQNaE,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_108.png,,미보유,SV1V-108,0,,UR,1119
pLlm0Br2iRsdpiiDEvJ9,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_091.png,,미보유,SV1V-091,0,,SR,1120
qh8a1PHLdRyvMsgHba05,true,,,sv1V -「바이올렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1V-083.png,,보유중,SV1V-083,0,,AR,1121
rG1NqljBmdYu2hjrysmf,true,,,sv1V -「바이올렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_106.png,,미보유,SV1V-106,0,,UR,1122
vFX8DPJ5bfPjxR9jJecH,true,,,sv1V -「바이올렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1V-086.png,,보유중,SV1V-086,0,,AR,1123
wJ3cCpbGr2Ef4dwZWQcM,true,,,sv1V -「바이올렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1V-087.png,,보유중,SV1V-087,0,,AR,1124
AhU22CW3RVMMuqPpJZFA,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_106.png,,미보유,SV1S-106,0,,UR,1125
NWJHVcvVdf8ludzhUCqI,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_096.png,,보유중,SV1S-096,0,,SR,1126
QX3ZLTqOrFo5ufvL3gHx,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_092.png,,미보유,SV1S-092,0,,SR,1127
RatNuUlHU3vgGMt6Dppg,true,,,sv1S -「스칼렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1S-107.png,,미보유,SV1S-107,0,,UR,1128
ZZi2prB2bsDRmmtmhSoT,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_093.png,,미보유,SV1S-093,0,,SR,1129
Zqg7tVq8hkR7JZrU8vzp,true,,,sv1S -「스칼렛 ex」,https://mtg-kr.com/cardimage/poketcgSV1S-108.png,,미보유,SV1S-108,0,,UR,1130
dz6DOx3ZBWE2RRaHZni7,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_091.png,,보유중,SV1S-091,0,,SR,1131
yJgYJFrDRtaNn0aHrcgU,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_095.png,,미보유,SV1S-095,0,,SR,1132
zlyzBelMHzr2cOh8InLE,true,,,sv1S -「스칼렛 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_094.png,,보유중,SV1S-094,0,,SR,1133
3RoJOsKTQdPvxlqKfWyB,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_086.png,,미보유,SV1a-086,0,,SR,1134
5J7Y2qCaz5dLz9ToBGam,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_103.png,,미보유,SV1a-103,0,,UR,1135
OYch2MyoN1SWvyXY4xmW,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_095.png,,미보유,SV1a-095,0,,SR,1136
V3JiDTa2DHehIjTl7zAu,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_093.png,,미보유,SV1a-093,0,,SR,1137
VAtw424AofUfTWtVQljw,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_102.png,,미보유,SV1a-102,0,,UR,1138
VuIOKoah0BqX6BGKfY37,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_089.png,,미보유,SV1a-089,0,,SR,1139
h5X23Q8ZavkCxcxliODP,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_088.png,,미보유,SV1a-088,0,,SR,1140
mmDbZqGVoyjzeSozNzog,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_090.png,,미보유,SV1a-090,0,,SR,1141
pPrTve4H4VxSDQKDf693,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_092.png,,미보유,SV1a-092,0,,SR,1142
qfdiYOfQcqtSCZtIv1dD,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_087.png,,미보유,SV1a-087,0,,SR,1143
vq19nZEvhPU7A4v9rEXo,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_094.png,,미보유,SV1a-094,0,,SR,1144
yZAgo53O1kVI46HzEeeb,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_091.png,,미보유,SV1a-091,0,,SR,1145
ytjklU6qaFY75UYeDstW,true,,,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_101.png,,미보유,SV1a-101,0,,UR,1146
317Vo0EFEVN1sPFaGi31,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_113.png,,보유중,SV11W-113,0,,AR,1147
3MESQRMawRbf4cbLGQRB,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_149.png,,보유중,SV11W-149,0,,AR,1148
3NmH648TTB6PqLUMYZ4z,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_145.png,,보유중,SV11W-145,0,,AR,1149
3vC4sIEYoWz0b7oFCBAW,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_146.png,,보유중,SV11W-146,0,,AR,1150
4HV2ixqlXh7hA4CCZeMZ,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_111.png,,보유중,SV11W-111,0,,AR,1151
4WTOlFE7KHjVIzt62kaC,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_091.png,,보유중,SV11W-091,0,,AR,1152
7G0qIiMBM3VZ1H8FK1Bo,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_154.png,,보유중,SV11W-154,0,,AR,1153
7VoDunyTngxo9MNUmMi4,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_093.png,,보유중,SV11W-093,0,,AR,1154
8RlzhxSUqK7aQXdRhfUZ,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_151.png,,보유중,SV11W-151,0,,AR,1155
8aFSWF11p3qo3oxqRA2m,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,,보유중,SV11W-119,0,,AR,1156
9DF0opOOO3pGkcBxxGDD,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_109.png,,보유중,SV11W-109,0,,AR,1157
9aM5xJBFCsiI3cEkQynC,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_103.png,,보유중,SV11W-103,0,,AR,1158
Bn116wxMXzp3yXxISSxv,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_139.png,,보유중,SV11W-139,0,,AR,1159
COk7AyiJ1D6Ly3nv7V3s,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_112.png,,보유중,SV11W-112,0,,AR,1160
ETNRcQHiGqPHqlBM9cWB,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_099.png,바오프,보유중,SV11W-099,0,,AR,1161
EXY0qyPUU0Daoq1r5QEF,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_156.png,수리둥보,보유중,SV11W-156,0,,AR,1162
Eg9RJ9YHJpo5PuW16YHV,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_131.png,비조푸,보유중,SV11W-131,0,,AR,1163
F5Cey9XqYiQXl2IdAjFu,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_132.png,비조도,보유중,SV11W-132,0,,AR,1164
FX28bcYvQabGM7G4SSRt,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_102.png,,보유중,SV11W-102,0,,AR,1165
GZWi2E7bdq9HXcYHg4R0,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_134.png,,보유중,SV11W-134,0,,AR,1166
GkL3xhybI9NQUupWI9CP,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_125.png,,보유중,SV11W-125,0,,AR,1167
Gqk0x5bBJxTQ301dHHFq,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_164.png,,미보유,SV11W-164,0,,SR,1168
HGjYR5Zv7HzUp5YiCGDs,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_110.png,,보유중,SV11W-110,0,,AR,1169
HwuDSDbSANQuhbdtHSrv,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_089.png,,보유중,SV11W-089,0,,AR,1170
JwDSQaVG4haeJPVxVTQJ,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_124.png,,보유중,SV11W-124,0,,AR,1171
LAqueZYkTZiPWoGk5A6I,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_163.png,,미보유,SV11W-163,0,,SR,1172
Lm0OHbMmm6bQxHHwVrRk,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_141.png,,보유중,SV11W-141,0,,AR,1173
NIBgT7VBFVKHlRfBZrCE,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_137.png,,보유중,SV11W-137,0,,AR,1174
OwiYeGsf3FaZsShZc9Wc,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_087.png,,보유중,SV11W-087,0,,AR,1175
P3oZMrnomGZKRcEcKmcF,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,,보유중,SV11W-143,0,,AR,1176
RYn2lebdNYS3olsxhGAk,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_115.png,,보유중,SV11W-115,0,,AR,1177
T7nOdAjZ0JgyFsFBIeEy,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,,보유중,SV11W-152,0,,AR,1178
TfrWFImwNeb41j8TcNno,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_117.png,,보유중,SV11W-117,0,,AR,1179
U4WPTABZpNo2QdHLzrO2,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_133.png,,보유중,SV11W-133,0,,AR,1180
UbIiRuOQ0YsJKqK7lEuX,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_153.png,,보유중,SV11W-153,0,,AR,1181
VMhePPEP3MHoZqOv3KZZ,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_104.png,,보유중,SV11W-104,0,,AR,1182
VX0Vganq2AU1VPG9HR7Q,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_155.png,,보유중,SV11W-155,0,,AR,1183
VytkR4NwhW6BP98LvavR,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_142.png,,보유중,SV11W-142,0,,AR,1184
WvxGLX2BEw6o5sbosb0M,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_140.png,,보유중,SV11W-140,0,,AR,1185
XwVnhdghLD8vREgHTZcm,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_100.png,,보유중,SV11W-100,0,,AR,1186
YgOvCK4THMit9zq9PWEM,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_114.png,,보유중,SV11W-114,0,,AR,1187
ZGa5kOqeOYNTi8ZlBYLW,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_159.png,,보유중,SV11W-159,0,,SR,1188
ZKlH3lU8B05obcUkKtew,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_126.png,,보유중,SV11W-126,0,,AR,1189
aaLk2NOZKizaDVd5ym67,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_135.png,,보유중,SV11W-135,0,,AR,1190
bbabCkGreQQB6Mlo8Grb,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_165.png,,미보유,SV11W-165,0,,SR,1191
ej1xatZf2EIVxdTEz5ct,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,,미보유,SV11W-160,0,,SR,1192
gNK5Tif3vjTVxaeURNNJ,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,,보유중,SV11W-148,0,,AR,1193
go5xPZUgNV003uYyfeJN,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,,보유중,SV11W-098,0,,AR,1194
gx6jUyxsY61rAHjsM0M7,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_094.png,,보유중,SV11W-094,0,,AR,1195
hennBKAsxaVxxzP52EXx,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_130.png,,보유중,SV11W-130,0,,AR,1196
hxpgZplettZSnnTooArj,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,,보유중,SV11W-123,0,,AR,1197
iU0RyBZ5i28D3GcIHkuN,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_108.png,,보유중,SV11W-108,0,,AR,1198
ihPNi5dVss440oUaPOZE,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_158.png,,보유중,SV11W-158,0,,AR,1199
jvzHwOXNN0hR2OZ5Iu0K,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_138.png,,보유중,SV11W-138,0,,AR,1200
k1v1WiDbBzFkenmu5mt8,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_116.png,,보유중,SV11W-116,0,,AR,1201
k7UEOBJ3duqYccf8w6MS,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_088.png,,보유중,SV11W-088,0,,AR,1202
kmLB9XNna3SHIcAt5wIG,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_162.png,,미보유,SV11W-162,0,,SR,1203
lEo2hPSzyL5YaPePSRLf,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_107.png,,보유중,SV11W-107,0,,AR,1204
ldMGHKtCGkxMbnHjyAqA,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_106.png,,보유중,SV11W-106,0,,AR,1205
lqFTexyyIbqMaxBACHTi,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_120.png,,보유중,SV11W-120,0,,AR,1206
nMRho4aZI4xrlGDPHK1Q,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_127.png,,보유중,SV11W-127,0,,AR,1207
pFejJxQSA5PTGcOrFDmW,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_095.png,,보유중,SV11W-095,0,,AR,1208
qMMtz5yqbsAP2m8dGCdv,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_136.png,,보유중,SV11W-136,0,,AR,1209
r3PmQIRUR0KoFbKPEp2d,true,,,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_150.png,,보유중,SV11W-150,0,,AR,1210
