raw_database_id,pokedexNumber,cardName,rarity,series,cardNumber,type,imageUrl,status,price
88DuNV2hwhSbFYcSg8Ah,,흑마 버드렉스 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-236,,https://mtg-kr.com/cardimage/poketcgS8b-236.png,미보유,0
zyQS1alwmV6Albrvcz38,,흑마 버드렉스 Vmax,UR,s8b -「VMAX 클라이맥스」,S8b-281,,https://mtg-kr.com/cardimage/poketcgS8b-281.png,보유중,0
QFBwUBDHDXozSEDPCnPv,,히스이 대검귀 V,SAR,s12a -「VSTAR 유니버스」,S12a-229,,https://mtg-kr.com/cardimage/poketcgS12a-229.png,보유중,0
84ca5xgzycNmwpl6CbUP,,히스이 대검귀 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-230,,https://mtg-kr.com/cardimage/poketcgS12a-230.png,미보유,0
qjNRvN7OfgjcJllMW35M,,히스이 윈디,CHR,s10a -「다크판타스마」,S10a-075,,https://mtg-kr.com/cardimage/poketcgS10a-075.png,보유중,0
jUL83LeSfiqWkwBJUblh,,히스이 조로아크 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-234,,https://mtg-kr.com/cardimage/poketcgS12a-234.png,미보유,0
lOqSPW1F23XPiTs2Mudz,,히스이 포푸니크 V,SR,s10P -「스페이스 저글러」,S10P-075,,https://mtg-kr.com/cardimage/poketcgS10P-075.png,보유중,0
18XhCfkOJRiSolGEhEs2,,,SR,sv9a -「열풍의 아레나」,SV9a-080,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_080.png,보유중,0
3vrOllVfL0S8cJF16x8I,,,SR,sv9a -「열풍의 아레나」,SV9a-081,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_081.png,미보유,0
6Wd6TjVkGSAP9wSTNmdI,,,SR,sv9a -「열풍의 아레나」,SV9a-079,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_079.png,미보유,0
CE6yeJZSWRKRrloYa9mr,,,SR,sv9a -「열풍의 아레나」,SV9a-077,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_077.png,보유중,0
FfJeDvXYmXUz8qPIHm3Q,,,AR,sv9a -「열풍의 아레나」,SV9a-065,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_065.png,보유중,0
HaYqUgJPhwEPbCQOadfC,,,AR,sv9a -「열풍의 아레나」,SV9a-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_073.png,보유중,0
LYeqcg0pBKPSauY0SMwN,,,AR,sv9a -「열풍의 아레나」,SV9a-074,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_074.png,보유중,0
UCwTz7FNV8wXpm787yBC,,,UR,sv9a -「열풍의 아레나」,SV9a-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_092.png,미보유,0
VXygW4wdiAXSkjeW5urM,,,SR,sv9a -「열풍의 아레나」,SV9a-076,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_076.png,미보유,0
WXVNYuvkLamiQHHMWZDx,,,AR,sv9a -「열풍의 아레나」,SV9a-064,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_064.png,보유중,0
X1bsqPB2q2x6LmYUrjht,,,AR,sv9a -「열풍의 아레나」,SV9a-067,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_067.png,보유중,0
YM1xz5dXz3C2OXOe7IFe,,,SR,sv9a -「열풍의 아레나」,SV9a-084,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_084.png,미보유,0
YzyNv6ZiabEaTjenXlr7,,,AR,sv9a -「열풍의 아레나」,SV9a-069,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_069.png,보유중,0
ZWkaCfVCYPpl3guiZNgH,,,SR,sv9a -「열풍의 아레나」,SV9a-082,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_082.png,보유중,0
bg8OkoA8eevt8l1ylodz,,,UR,sv9a -「열풍의 아레나」,SV9a-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_091.png,미보유,0
lG2xRHMaG7sp1bXx0oxf,,,SR,sv9a -「열풍의 아레나」,SV9a-083,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_083.png,미보유,0
qgbXkUSJUu0PjY3jCqOs,,,AR,sv9a -「열풍의 아레나」,SV9a-070,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_070.png,보유중,0
qiBfGJ4zTtyIWJizXaUz,,,SR,sv9a -「열풍의 아레나」,SV9a-078,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_078.png,보유중,0
sFBiFEW69g2VrQNzNr6R,,,UR,sv9a -「열풍의 아레나」,SV9a-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_090.png,미보유,0
yyYKIqfWUTSS0dygJChE,,,AR,sv9a -「열풍의 아레나」,SV9a-072,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_072.png,보유중,0
0XSMisifVTFxVUAet1Sx,,,AR,sv9 -「배틀파트너즈」,SV9-109,,https://mtg-kr.com/cardimage/poketcgSV9-109.png,보유중,0
6SRtURfS2SEbaqRF124Q,,,SR,sv9 -「배틀파트너즈」,SV9-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_119.png,미보유,0
AoyYFBScNkDwRrp3TWRr,,,UR,sv9 -「배틀파트너즈」,SV9-132,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_132.png,미보유,0
Hirk7snXnRdZBZ4dvHYd,,,SR,sv9 -「배틀파트너즈」,SV9-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_113.png,미보유,0
JTb8IA2sLVMz3f1jjtOS,,,SR,sv9 -「배틀파트너즈」,SV9-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_122.png,미보유,0
UOQ55KQNcmCr4MRvzJOZ,,,SR,sv9 -「배틀파트너즈」,SV9-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_118.png,미보유,0
VaFtWtJXbkUpyBrf2siu,,,SR,sv9 -「배틀파트너즈」,SV9-121,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_121.png,미보유,0
W5rXQLFuTnSmFJdVr901,,,SR,sv9 -「배틀파트너즈」,SV9-114,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_114.png,미보유,0
WYIa88ADff6L4UynNkNg,,,SR,sv9 -「배틀파트너즈」,SV9-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_123.png,미보유,0
n0PtDkaurZEidnkBW6J8,,,UR,sv9 -「배틀파트너즈」,SV9-130,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_130.png,미보유,0
pXYNLXhYuvsENpK9PVu4,,,AR,sv9 -「배틀파트너즈」,SV9-108,,https://mtg-kr.com/cardimage/poketcgSV9-108.png,보유중,0
rMp4mkKpYEqeQNkAf24A,,,SR,sv9 -「배틀파트너즈」,SV9-116,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_116.png,미보유,0
wNlfBrJlDBNu0Lr78xvW,,,AR,sv9 -「배틀파트너즈」,SV9-110,,https://mtg-kr.com/cardimage/poketcgSV9-110.png,보유중,0
x5IjwDTSmthjIypUTwQE,,,SR,sv9 -「배틀파트너즈」,SV9-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_120.png,미보유,0
1rwru26JzWbzYhqRoJDi,,,SR,sv8a -「테라스탈 페스타 ex」,SV8a-197,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_197.png,미보유,0
5JSCbmyeHBBei3mPFCFI,,,UR,sv8a -「테라스탈 페스타 ex」,SV8a-237,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_237.png,미보유,0
82n9LiwXckoR4T4sMNin,,,SR,sv8a -「테라스탈 페스타 ex」,SV8a-189,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_189.png,미보유,0
JXIXdduRkxh0sHzTH6iO,,,SR,sv8a -「테라스탈 페스타 ex」,SV8a-190,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_190.png,미보유,0
SKxQheq13eERzMTeMvta,,,UR,sv8a -「테라스탈 페스타 ex」,SV8a-235,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_235.png,미보유,0
h6DdS7gFN6lu47IlEOaf,,,UR,sv8a -「테라스탈 페스타 ex」,SV8a-233,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_233.png,미보유,0
oNcDwRo7sjbB8zFltUqb,,,UR,sv8a -「테라스탈 페스타 ex」,SV8a-234,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_234.png,미보유,0
t2NeCnPJcNntStUJrFQd,,,SR,sv8a -「테라스탈 페스타 ex」,SV8a-196,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_196.png,미보유,0
ztzLCsi9zA7GETHVROCI,,,UR,sv8a -「테라스탈 페스타 ex」,SV8a-236,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_236.png,미보유,0
7AJDPUstm7YGQnyCW246,,,SR,sv8 -「초전브레이커」,SV8-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_126.png,미보유,0
7PUbcvPtw4te9ayWaMjt,,,UR,sv8 -「초전브레이커」,SV8-138,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_138.png,미보유,0
H1EswDPQIjQkDLpU24TY,,,SR,sv8 -「초전브레이커」,SV8-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_125.png,미보유,0
IRylBYVLamWLTKeJQLYm,,,UR,sv8 -「초전브레이커」,SV8-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_137.png,미보유,0
Qmlva3Jj6nit8fj450U3,,,SR,sv8 -「초전브레이커」,SV8-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_123.png,미보유,0
hG4XV9EkdAuDO4DKpGtn,,,SR,sv8 -「초전브레이커」,SV8-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_122.png,보유중,0
kdq02iWZPqyaTpY7Jn6M,,,SR,sv8 -「초전브레이커」,SV8-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_124.png,미보유,0
scNjgJgQxkltB39erDqj,,,SR,sv8 -「초전브레이커」,SV8-128,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_128.png,미보유,0
sqy4O9hGlj02dD9GrJgG,,,UR,sv8 -「초전브레이커」,SV8-136,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_136.png,미보유,0
z1yuCyTOiWnMiVefvxGE,,,SR,sv8 -「초전브레이커」,SV8-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_119.png,미보유,0
zdrUHmikSMT8i55qDofC,,,SR,sv8 -「초전브레이커」,SV8-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_120.png,미보유,0
BE9ZE2u3zrmdEdib09jU,,,SR,sv7a -「낙원드래고나」,SV7a-080,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_080.png,미보유,0
BbO0jokzFVGajK1sLmB9,,,UR,sv7a -「낙원드래고나」,SV7a-094,,https://mtg-kr.com/cardimage/poketcgSV7a-094.png,미보유,0
CETf8egJJe4dSvaR1eBZ,,,SR,sv7a -「낙원드래고나」,SV7a-082,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_082.png,미보유,0
MBbSto7LFNn4lHdIzzRD,,,UR,sv7a -「낙원드래고나」,SV7a-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_093.png,미보유,0
NbN3TEiv8Y7Hs6Z8sBT0,,,SR,sv7a -「낙원드래고나」,SV7a-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_085.png,미보유,0
T35sRvZgymuQS9KFKZfu,,,SR,sv7a -「낙원드래고나」,SV7a-084,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_084.png,미보유,0
VWGnLVTfxsG4ZLh1tE57,,,UR,sv7a -「낙원드래고나」,SV7a-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_092.png,미보유,0
blEcRNa7yYM2m3yOYU3S,,,SR,sv7a -「낙원드래고나」,SV7a-079,,https://mtg-kr.com/cardimage/poketcgSV7a-079.png,미보유,0
lFxocW3YDVUGCJWE5DVx,,,SR,sv7a -「낙원드래고나」,SV7a-086,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_086.png,미보유,0
r9sTHOwHAVgdP59ftO3l,,,SR,sv7a -「낙원드래고나」,SV7a-081,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_081.png,미보유,0
vIDYDOmAUMOKbKxVKYRB,,,SR,sv7a -「낙원드래고나」,SV7a-083,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_083.png,미보유,0
zYzijSE9ePaK5LKVvlwS,,,SR,sv7a -「낙원드래고나」,SV7a-077,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_077.png,미보유,0
5QMUdGrWez1WvXQcjiHq,,,AR,sv7 -「스텔라미라클」,SV7-106,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_106.png,보유중,0
7vXibOqVfyBf0zPI6oRT,,,SR,sv7 -「스텔라미라클」,SV7-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_126.png,미보유,0
8pURI8CsYU6mfnH70Qaw,,,SR,sv7 -「스텔라미라클」,SV7-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_120.png,미보유,0
BqLp68sMiQwGXt3dCog4,,,AR,sv7 -「스텔라미라클」,SV7-110,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_110.png,보유중,0
CEY5Gqc0sYskdmp9i7AF,,,AR,sv7 -「스텔라미라클」,SV7-109,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_109.png,보유중,0
EWOdKr0kpHVJEmMFitip,,,UR,sv7 -「스텔라미라클」,SV7-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_133.png,미보유,0
FjIAACKBJgyfwWOqXJwY,,,AR,sv7 -「스텔라미라클」,SV7-112,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_112.png,보유중,0
HO36mqbSFFxrJBhBQnzl,,,SR,sv7 -「스텔라미라클」,SV7-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_124.png,미보유,0
JGBLGP86bRGR8MxXv1oh,,,SR,sv7 -「스텔라미라클」,SV7-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_125.png,미보유,0
KXyOjdCmETvhufs1q3Pu,,,AR,sv7 -「스텔라미라클」,SV7-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_104.png,보유중,0
LSvuS6PxMO7xtgA0QsIT,,,AR,sv7 -「스텔라미라클」,SV7-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_113.png,보유중,0
LgzU82sLIvh9ATZcxHOB,,,SR,sv7 -「스텔라미라클」,SV7-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_118.png,미보유,0
R3qXuBSQAehmR4Z3D1Af,,,SR,sv7 -「스텔라미라클」,SV7-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_119.png,미보유,0
T1wf41ILJyygB3nzwlCV,,,UR,sv7 -「스텔라미라클」,SV7-135,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_135.png,미보유,0
Zemfb4iEKO1WHlecKLPk,,,AR,sv7 -「스텔라미라클」,SV7-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_107.png,보유중,0
eUhTFiZ2MGQpDRBHwnsg,,,SR,sv7 -「스텔라미라클」,SV7-121,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_121.png,미보유,0
fnAvhFw9CCTMRiOG48lZ,,,AR,sv7 -「스텔라미라클」,SV7-111,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_111.png,보유중,0
gJ8zUXvsszh8qTNEXxCW,,,AR,sv7 -「스텔라미라클」,SV7-103,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_103.png,보유중,0
iCf7k19M2rGZYAGCjoTO,,,UR,sv7 -「스텔라미라클」,SV7-134,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_134.png,미보유,0
nNWNnKQ4jnySQQzRoUMe,,,SR,sv7 -「스텔라미라클」,SV7-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_123.png,미보유,0
pJUUxF4Y06s3baqYxhl4,,,AR,sv7 -「스텔라미라클」,SV7-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_105.png,보유중,0
qKda2iXs1HKiUzEOBRc1,,,SR,sv7 -「스텔라미라클」,SV7-115,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_115.png,미보유,0
yD4V4HsgRjhbdnhZR3iY,,,SR,sv7 -「스텔라미라클」,SV7-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_122.png,미보유,0
3CTVyAPYg2cz2qylTFAR,,,SR,sv6a -「나이트원더러」,SV6a-084,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_084.png,미보유,0
4gEAgnYijEzeG2sOlg4W,,,SR,sv6a -「나이트원더러」,SV6a-086,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_086.png,미보유,0
5gkurcaEmJLfjDbmC8eS,,,AR,sv6a -「나이트원더러」,SV6a-076,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_076.png,보유중,0
DpIWhha3VHTdRReg02aq,,,AR,sv6a -「나이트원더러」,SV6a-067,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_067.png,보유중,0
GpLAEh70sNVl8n5hVAXj,,,SR,sv6a -「나이트원더러」,SV6a-079,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_079.png,미보유,0
Hyr9bNdmcCehBMvel1mC,,,SR,sv6a -「나이트원더러」,SV6a-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_085.png,미보유,0
JUGwxpBx6AgbjqwUsyZ8,,,UR,sv6a -「나이트원더러」,SV6a-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_093.png,미보유,0
PuMY8A3CwjcNx0SeDvZG,,,AR,sv6a -「나이트원더러」,SV6a-072,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_072.png,보유중,0
QXXYwdDGSBTvBHZ349oS,,,AR,sv6a -「나이트원더러」,SV6a-065,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_065.png,보유중,0
UfzNBxX519gxbPDCI9bQ,,,SR,sv6a -「나이트원더러」,SV6a-083,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_083.png,미보유,0
V63qVI8ULov95iVk1oCp,,,UR,sv6a -「나이트원더러」,SV6a-094,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_094.png,미보유,0
a4JPz2DRseFZjwHnuZEI,,,SR,sv6a -「나이트원더러」,SV6a-078,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_078.png,미보유,0
gj9h2VyrjaJQ4kcRZD2n,,,AR,sv6a -「나이트원더러」,SV6a-071,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_071.png,보유중,0
gkxoHEHZdBMaCD3Jewon,,,UR,sv6a -「나이트원더러」,SV6a-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_092.png,미보유,0
lbOgIuqznXZ7kCNxZtRW,,,SR,sv6a -「나이트원더러」,SV6a-081,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_081.png,미보유,0
stlHe45XqFB8OtwhkB4Z,,,AR,sv6a -「나이트원더러」,SV6a-075,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_075.png,보유중,0
tMwhJjGiXHzGsgqvAnU5,,,AR,sv6a -「나이트원더러」,SV6a-070,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_070.png,보유중,0
u9SfjpCS8uz5YSpYBXzJ,,,SR,sv6a -「나이트원더러」,SV6a-082,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_082.png,미보유,0
uRKG8eegmKx6x0afgXpu,,,AR,sv6a -「나이트원더러」,SV6a-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_073.png,보유중,0
uRx1Msa5oUD3Uw2MmFjA,,,AR,sv6a -「나이트원더러」,SV6a-066,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_066.png,보유중,0
up3mDBb5l63tu6XOgFzX,,,AR,sv6a -「나이트원더러」,SV6a-074,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_074.png,보유중,0
wH13PJwtulmizAAxTDAs,,,SR,sv6a -「나이트원더러」,SV6a-080,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_080.png,미보유,0
yXUB9tscG8ZCVIhWlcn0,,,SR,sv6a -「나이트원더러」,SV6a-077,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_077.png,미보유,0
28wDtEcQBiUj0uLUqAKz,,,AR,sv6 -「변환의 가면」,SV6-112,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_112.png,보유중,0
4Y5iJ0D2PEwfXs2TfhSp,,,SR,sv6 -「변환의 가면」,SV6-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_122.png,미보유,0
7ac1gjBw86Rz663syd0f,,,UR,sv6 -「변환의 가면」,SV6-132,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_132.png,미보유,0
9aUuuUhP0L86sYi7MeL3,,,UR,sv6 -「변환의 가면」,SV6-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_133.png,미보유,0
CQy0FUqRc3LADYnh2lWc,,,SR,sv6 -「변환의 가면」,SV6-116,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_116.png,미보유,0
F7HjwUUb1pBufrKnnpb9,,,AR,sv6 -「변환의 가면」,SV6-102,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_102.png,보유중,0
MtqMl2PAc5VWsq5LXqRI,,,AR,sv6 -「변환의 가면」,SV6-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_105.png,보유중,0
Oyvov8BZ6WlpwEfZplJB,,,SR,sv6 -「변환의 가면」,SV6-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_123.png,미보유,0
QXwF7OokeS7wFLsyRyRX,,,SR,sv6 -「변환의 가면」,SV6-115,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_115.png,미보유,0
RSkpZj7EhNhjBExQIwfA,,,AR,sv6 -「변환의 가면」,SV6-108,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_108.png,보유중,0
VLMgZQBxlrIDvCexqdt1,,,AR,sv6 -「변환의 가면」,SV6-103,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_103.png,보유중,0
Y7FkYRybHta8XJnBHjO8,,,AR,sv6 -「변환의 가면」,SV6-110,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_110.png,보유중,0
cIC1geHQ6mEvsqlBj0cO,,,SR,sv6 -「변환의 가면」,SV6-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_119.png,미보유,0
eF1i7B89q8E9bneitrRk,,,SR,sv6 -「변환의 가면」,SV6-114,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_114.png,미보유,0
eyOdmDX9vQ2e9R9WwGLu,,,SR,sv6 -「변환의 가면」,SV6-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_124.png,미보유,0
f7LSaoRwxB4QPrWk6O5u,,,SR,sv6 -「변환의 가면」,SV6-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_118.png,미보유,0
jrJj7sF6u0eAvu4myYL5,,,AR,sv6 -「변환의 가면」,SV6-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_113.png,보유중,0
kSuQtGiX3e7Bzlo7AXlF,,,AR,sv6 -「변환의 가면」,SV6-106,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_106.png,보유중,0
mfhLQQddqhoOpypCwIUB,,,UR,sv6 -「변환의 가면」,SV6-131,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_131.png,미보유,0
pE3vryyTzj6UAVSeBq7n,,,AR,sv6 -「변환의 가면」,SV6-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_107.png,보유중,0
wO5jyR9ZQrrmeMkKruxp,,,AR,sv6 -「변환의 가면」,SV6-109,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_109.png,보유중,0
woGTVmeapLiWNzzinnkh,,,SR,sv6 -「변환의 가면」,SV6-117,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_117.png,미보유,0
x5L44XdCQ20fLOdAyUDk,,,AR,sv6 -「변환의 가면」,SV6-111,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_111.png,보유중,0
xP8JsFIJMuBgjNIFqM10,,,AR,sv6 -「변환의 가면」,SV6-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_104.png,보유중,0
zdFQHM4LrbTsHF6dZTts,,,SR,sv6 -「변환의 가면」,SV6-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_120.png,미보유,0
0memoDT1bPhk6fHEz15V,,,SR,sv5M -「사이버저지」,SV5M-089,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_089.png,미보유,0
