raw_database_id,rarity,cardName,price,series,status,createdAt,possessions,pokedexNumber,imageUrl,cardNumber,type,isLegacy
SrZo6fLKShnmnuA2769a,SR,,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-222.png,M2a-222,,true
SujCjrwh1cJgrXZ9W8mw,AR,,0,sv5K -「와일드포스」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_073.png,SV5K-073,,true
Sv2kTRBmmmC7J88nq3bQ,SAR,브리무움 Vmax,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-224.png,S12a-224,포켓몬,
T1rexnWmXHy8oeGldAlM,CHR,눈설왕,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-185.png,S8b-185,,true
T39hZnOKeewCSDjBqYLP,SR,,0,sv5a -「크림슨헤이즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_082.png,SV5a-082,,true
T4x44NH0slu1HYXIv68Z,,,0,s10a -「다크판타스마」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS10a-096.png,S10a-096,,true
T5MVXmq2steDdI319YfU,CHR,,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-188.png,S8b-188,,true
T6VduSpiCd9rPE0CtvYL,AR,,0,sv9a -「열풍의 아레나」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_067.png,SV9a-067,,true
T6kENO72qwTY7YgAwEpK,AR,팔데아 우파,0,sv1a -「트리플렛비트」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV1a-085.png,SV1a-085,,true
T7mJGHHmWvxwJunR3jKi,SR,릴리에의 결심,0,m1L -「메가 브레이브」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM1L-085.png,M1L-085,,true
T88UrHXWyZ86hWrvuHM7,AR,모야모의 찌리비크,0,sv9 -「배틀파트너즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV9-104.png,SV9-104,,true
TBjFw6j88TiyjqcQBave,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_226.png,SM8b-226,,true
TBuykcqxxIf2FKtfyEjH,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_179.png,SM8b-179,,true
THh7MqFl9hkKLX2Ey30X,AR,,0,sv6a -「나이트원더러」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_070.png,SV6a-070,,true
TK2WNXKvSYeXRzKdyNbj,AR,,0,sv10 -「로켓단의 영광」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_104.png,SV10-104,,true
TKCkRr68xFm7m3v5rI4o,AR,호브의 우르,0,sv9 -「배틀파트너즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV9-112.png,SV9-112,,true
TLRxwXQJjRhzYBGuji8Q,AR,과미드라,0,sv9a -「열풍의 아레나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV9a-068.png,SV9a-068,포켓몬,
TM4j7CQwDLQXuzw7jA8G,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_203.png,SM8b-203,,true
TNllcLzJO89OZQbUVTPf,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_137.png,SV11W-137,,true
TOhAdPZDEoIQxKFh6POg,SAR,메가곤율거니 ex,0,m2a -「메가드림」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2a-241.png,M2a-241,포켓몬,true
TU9Bqx9boqbxbOqlUR8b,SR,거북왕 EX,0,XY BREAK 확장팩 BASE PACK 20th Anniversary,미보유,,,9,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_105.jpg,105/100,포켓몬,
TYBb0jSabxRAetrUZrET,AR,마이농,0,sv3a -「레이징서프」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_066.png,SV3a-066,,true
TZobERzP4v0aq2ueQavZ,SR,,0,sv9a -「열풍의 아레나」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_081.png,SV9a-081,,true
Tanvq4hW95MEqKE0mqPu,AR,,0,sv5a -「크림슨헤이즈」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_067.png,SV5a-067,,true
Tc0g9mIuRRxi9aX1fyWy,SR,투로박사의 시나리오,0,sv4M -「미래의 일섬」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_087.png,SV4M-087,,true
TdRxe8pD80Ok0GYMFloh,SAR,썬더 ex,0,sv2a -「포켓몬 카드 151」,미보유,,,145,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_204.png,SV2a-204,포켓몬,
TdokmQxwolnRcFImgpYJ,AR,주리비얀,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_087.png,SV11B-087,포켓몬,true
TgC6YNGrSEcA6e3E0Xrs,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_148.png,SV11B-148,,true
TjKQKcrTFKlTOz0VlYTK,AR,아라리,0,sv7a -「낙원드래고나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV7a-065.png,SV7a-065,,true
TmUjbWSrsFbFwyL0cMSD,없음,메가염무왕 ex,0,MC - MEGA「스타트 덱 100 배틀컬렉션」,보유중,,,,https://mtg-kr.com/cardimage/poketcgMC-762.png,MC-762,포켓몬,true
Tr0rRUVPpIoonlTnEb7F,SR,아르세우스 V,0,s9 -「스타버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS9-112.png,S9-112,,true
Tvbi4vI1wbi4N1mOhxq8,CSR,피카츄 V,0,s8b -「VMAX 클라이맥스」,등급카드,,[object Object],0025,https://mtg-kr.com/cardimage/poketcgS8b-222.png,S8b-222,포켓몬,
Tw3GeiCxbSPnRByNRRYn,AR,,0,sv4M -「미래의 일섬」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_078.png,SV4M-078,,true
U129K8HEBk2HolR76Ft4,AR,,0,sv7 -「스텔라미라클」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_104.png,SV7-104,,true
U1g5FjCEaRdUrAEevoZZ,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_110.png,SV11W-110,,true
U855kXp3d2pO9bP9W58r,SR,,0,sm6a -「드래곤스톰」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_055.png,SM6a-055,포켓몬,
U8y54EMf6x3wgOezrYbY,CSR,흑마 버드렉스 Vmax,0,s8b -「VMAX 클라이맥스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS8b-236.png,S8b-236,,true
U93ncsPEY3RIhBvnyT0x,AR,몽나,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_121.png,SV11B-121,,true
U9q4d6W6zNTKmbnu6KGV,CSR,블래키 Vmax,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S8b/S8b_245.png,S8b-245,포켓몬,
UG1QmWQggAR1DWv42uQz,SR,,0,sv4K -「고대의 포효」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_080.png,SV4K-080,,true
UJGsFZUv8fbJ3kvxQwaH,CSR,크로뱃 V,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-243.png,S8b-243,,true
UJwstkmj5tFOvptJWKgz,SAR,제라오라 Vstar,0,s12a -「VSTAR 유니버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS12a-220.png,S12a-220,포켓몬,true
UNDRrJLBezEK5xr5pQwo,SAR,서퍼,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-247.png,M2a-247,,true
UOA73RpmLdLs4Q0M9Q5d,AR,,0,m2 -「인페르노X」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2-091.png,M2-091,,true
UOjO9p6XnRlHOaEpnKm9,AR,때때무노,0,sv7a -「낙원드래고나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV7a-072.png,SV7a-072,포켓몬,
UOwN6CnSuoeuU9fP2qid,SR,,0,sv7a -「낙원드래고나」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_081.png,SV7a-081,,true
UOxHlLmLX0gtiEe025h4,SR,레시라무&제크로무 GX,0,sm11b -「드림리그」,보유중,,[object Object],,https://mtg-kr.com/cardimage/poketcgSM11b-064.png,SM11b-064,포켓몬,true
UVORXVXfiNK7ld020juM,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_218.png,SM8b-218,,true
UYusYJq8fpbuhauuKyWB,AR,활화르바,0,sv8 -「초전브레이커」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV8-108.png,SV8-108,,true
UZq9o2dy9EjvY22uVGGV,UR,,0,sv2P -「스노해저드」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_099.png,SV2P-099,,true
UbwctbCIWsBzTrLzCazQ,SAR,이야후 ex,0,sv6a -「나이트원더러」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_088.png,SV6a-088,포켓몬,true
UcUiYvhQr5oCJQMN1HLQ,SR,,0,sm6b -「챔피언로드」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_059.png,SM6b-059,포켓몬,
UdRjq1v0Zf5eINDQFA3F,AR,,0,sv6 -「변환의 가면」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_106.png,SV6-106,,true
UfShCCuCun0v3B06RU4V,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_126.png,SV11W-126,,true
UkSIP2qjQCBVYrimAsq6,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_145.png,SV11W-145,,true
UoKUc4qYKe1njamW9WZm,AR,해골몽,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-203.png,S12a-203,,true
UoizcKc8QjtWRzn6IoJD,MUR,메가루카리오 ex,0,m1L -「메가 브레이브」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM1L-092.png,M1L-092,포켓몬,true
UqSBLu5dzsqpJzp5YiWl,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_239.png,SM8b-239,,true
Ut3MlDotaHI6oxbcCsGS,SAR,뽀삐,0,sv3 - 「흑염의 지배자」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_137.png,SV3-137,,true
UtXOKtnWsiHn7KkMBS7W,CSR,펄스멍 V,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-225.png,S8b-225,,true
V294DQEZVQjBRak14BKK,SAR,원규,0,s12a -「VSTAR 유니버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS12a-239.png,S12a-239,서포트,true
V2RtltRb6rkqzRHMsHPt,SR,,0,sv1a -「트리플렛비트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_092.png,SV1a-092,,true
V6y3ReeczS1NMuKZcgZG,CHR,,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-195.png,S8b-195,,true
VDKElcRfc2kotz754MtH,AR,드닐레이브,0,sv2P -「스노해저드」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV2P-077.png,SV2P-077,,true
VGFt6B1xwayEO8UftW7U,AR,솔록,0,s12a -「VSTAR 유니버스」,보유중,,,338,https://mtg-kr.com/cardimage/poketcgS12a-189.png,S12a-189,포켓몬,
VIeSO87CnA7SFZvofzIj,SR,,0,sv1a -「트리플렛비트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_086.png,SV1a-086,,true
VIsNJctJ85mmiasRiI0N,,,0,s10a -「다크판타스마」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS10a-082.png,S10a-082,,true
VJViGQJSJLcDPHuITKwr,AR,이벨타르,0,sv3a -「레이징서프」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_071.png,SV3a-071,,true
VLzF83ZyhyPcKHloPbGw,AR,,0,m2 -「인페르노X」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2-082.png,M2-082,,true
VMPmjuNDcvpI4Gx74NmS,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_114.png,SV11W-114,,true
VSvp8EmLUx6yrLYUU1qq,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_108.png,SV11W-108,,true
VTLXO5atFnEE7NcP7jiE,AR,태깅구르,0,sv2D -「클레이버스트」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV2D-080.png,SV2D-080,,true
VUiD4Ew0DeM4dkhfk30w,SAR,수련의 돌봄,0,sv5a -「크림슨헤이즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_093.png,SV5a-093,,true
VVVmyvtgDZQO2v8kX4oX,SR,,0,sv9 -「배틀파트너즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_120.png,SV9-120,,true
VWdBSYUBlRJ5n20bmLMi,SR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_157.png,SM8b-157,,true
Va7kHcwE7nuc34guLgAq,AR,춤추새,0,s12a -「VSTAR 유니버스」,보유중,,,741,https://mtg-kr.com/cardimage/poketcgS12a-176.png,S12a-176,포켓몬,
VaMI04EYDOcjP04NTmlc,SR,,0,sv9 -「배틀파트너즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_121.png,SV9-121,,true
VbJBckpBycFd2yU9pMDQ,UR,,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_233.png,SV8a-233,,true
VcCuPg012dxNUwOM5tuf,SR,에브이 V,0,s6a -「이브이 히어로즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS6a-081.png,S6a-081,포켓몬,
VczGXpRO7lxSIUrH8Aoc,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_142.png,SV11B-142,,true
Vebbdm03TXuqlFdBk4Dg,UR,,0,sv3a -「레이징서프」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_090.png,SV3a-090,,true
Vhscm9Tfy4DJclo0AAYh,SSR,,0,sv4a -「샤이니트레저 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_334.png,SV4a-334,,true
ViqUElQ6KwP8hGoZoaty,SR,,0,s11 -「로스트어비스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS11-112.png,S11-112,,true
Vm5oQ8asn1QLXXjDkg7c,UR,,0,sv5a -「크림슨헤이즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_096.png,SV5a-096,,true
Vp1Oy7NeYBtrRY9tTwmO,SAR,갑주무사 ex,0,sv4K -「고대의 포효」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_088.png,SV4K-088,포켓몬,
VqvJu9SqFKhzdMhAodK2,AR,,0,sv5M -「사이버저지」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_082.png,SV5M-082,,true
Vqz1AzKYGuLVz1X07idc,SAR,테라파고스 ex,0,sv7 -「스텔라미라클」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_130.png,SV7-130,,true
VrFMA2k5S8hiSDeHNpTg,SR,,0,m1S -「메가 심포니아」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM1S-081.png,M1S-081,,true
VrfxPTjS9Ejz2A8ddvCC,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_208.png,SM8b-208,,true
Vt7MOJfWV7mHmjQfUzAB,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_140.png,SV11B-140,,true
VtHKwjzS23Tywz6TsZaJ,SR,네오라이트 V,0,s9 -「스타버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9-105.png,S9-105,,true
VuGvpjM4XHn8bk6x8Oe1,SAR,도희의 비기,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png,SV8a-228,,true
Vxao55brzZMgcwiodA1l,SR,팬텀 ex,0,sv5K -「와일드포스」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_088.png,SV5K-088,,true
W3dCTCvxaFFi7iWVE7YT,UR,,0,sv4a -「샤이니트레저 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_357.png,SV4a-357,,true
W3gmnTcbVUF1PiwGZSvc,SSR,,0,sv4a -「샤이니트레저 ex」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_321.png,SV4a-321,,true
W4QBk6GylTp0GUxUzp5x,SR,블래키 V,0,s6a -「이브이 히어로즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS6a-084.png,S6a-084,포켓몬,
W4X8mogY9qFj9Ukc5X2n,AR,파비코리,0,s12a -「VSTAR 유니버스」,보유중,,,334,https://mtg-kr.com/cardimage/poketcgS12a-194.png,S12a-194,포켓몬,
W7zxRqb8oAUokvZMlotW,SAR,무쇠손 ex,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_210.png,SV8a-210,포켓몬,true
WDqJscYFRCzod855tG2i,SR,,0,sv5K -「와일드포스」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_085.png,SV5K-085,,true
WE0DV2hKVDyuLlOG4JLo,SR,저지맨,0,s8b -「VMAX 클라이맥스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS8b-274.png,S8b-274,서포트,true
WEIy5mVMGOYxUjsogNYK,AR,,0,sv10 -「로켓단의 영광」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_101.png,SV10-101,,true
WGiR3cOFWNSd7O7jckX5,AR,캐스퐁 태양의 모습,0,sv7a -「낙원드래고나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV7a-067.png,SV7a-067,,true
WIoGnbb39cJ6gilc68fF,SR,,0,m2 -「인페르노X」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2-095.png,M2-095,,true
WJXBOwDwLJNU9ev98Cte,SR,,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-218.png,M2a-218,,true
WJqnNCYMXTnlQuydEjOl,SR,,0,sv1V -「바이올렛 ex」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_096.png,SV1V-096,,true
WKzHLnjZxNnEvGlNbZMT,SR,,0,s9a -「배틀리전」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9a-077.png,S9a-077,,true
WMbSEag7KYZf5ZVIQus3,SR,,0,sm6b -「챔피언로드」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_055.png,SM6b-055,포켓몬,
WMmUWdM2KGNkkr1yZvts,SR,박사의 연구,0,sv1S -「스칼렛 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_098.png,SV1S-098,서포트,true
WSHjQRPhbUspYqNQZoIk,SAR,피나,0,sv2P -「스노해저드」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_096.png,SV2P-096,서포트,true
WWu2FxbLPWi0XjejfPoo,UR,,0,sv1V -「바이올렛 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_107.png,SV1V-107,,true
Wcy0R2bPoWFGQAL1OZST,SAR,마스카나 ex,0,sv1a -「트리플렛비트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_096.png,SV1a-096,,true
Wg8utCuY5sI6Vq45HukF,SR,,0,m1L -「메가 브레이브」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM1L-086.png,M1L-086,,true
WgCR5uq4hV0xAs5Wb27Q,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_194.png,SM8b-194,,true
Wjsdr8Ogq0H5ndxiJYxQ,없음,피카츄ex,0,MC - MEGA「스타트 덱 100 배틀컬렉션」,미보유,,,25,https://mtg-kr.com/cardimage/poketcgMC-764.png,MC-764,포켓몬,
WnbjpS4J6QpCgXHqRDxd,AR,,0,m2a -「메가드림」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2a-209.png,M2a-209,,true
WnvRFOPgACGV91lbk3iz,SR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_158.png,SM8b-158,,true
WoqYf05jinTmfnOSOxG5,UR,,0,sv1V -「바이올렛 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_108.png,SV1V-108,,true
WpDJoEIpfYZcwAt422Bx,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_115.png,SV11B-115,,true
WpkrYGkL9r2W4EWRcxJy,,,0,s10a -「다크판타스마」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS10a-079.png,S10a-079,,true
Wq7veMtsduudFMkZvkyR,SSR,블래키 GX,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_229.png,SM8b-229,포켓몬,
WqT4rbY43QqmqPjtBGA7,SR,피아나,0,sm6a -「드래곤스톰」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,SM6a-059,서포트,true
WqhcGgtXEEMwGaoXDemU,AR,리오르,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-201.png,S12a-201,포켓몬,true
WsR2KliLUMNmtnYYrMzd,AR,꼬지모,0,sv2P -「스노해저드」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,SV2P-080,포켓몬,
Wwf347CBckQA5EZKep7a,AR,랄토스,0,sv1S -「스칼렛 ex」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,SV1S-083,포켓몬,
WzS6nkO5ar5hC3SC3i7J,AR,비버통,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-200.png,S12a-200,,true
X2YTISRL93uKdrIq1TOO,HR,,0,s9 -「스타버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9-121.png,S9-121,,true
X55f2votTJSpZZgl1doi,SAR,쥬피썬더 ex,0,sv8a -「테라스탈 페스타 ex」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,SV8a-209,포켓몬,true
X6dIQpiie8XfAtrWb5tW,AR,램프라,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_101.png,SV11B-101,포켓몬,
X7O7p1U95gjytWFogjFx,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_210.png,SM8b-210,,true
XBWD1WJ5n8ex4djzhtyU,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_223.png,SM8b-223,,true
XFVAl9KTRTxZ8hPtjbrt,AR,,0,sv6 -「변환의 가면」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_113.png,SV6-113,,true
XKH385L1VNhJU2poOUY6,UR,,0,sv6a -「나이트원더러」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_094.png,SV6a-094,,true
XUYMiXOgHpLMiQ569gLz,CHR,또가스,0,sm11b -「드림리그」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_056.png,SM11b-056,포켓몬,
XYQ6IRXVQROvNsJRfVEy,AR,단지래플,0,sv7a -「낙원드래고나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV7a-075.png,SV7a-075,,true
Xb4t13Nq2NwUJcvaenUh,SR,,0,sv6 -「변환의 가면」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_115.png,SV6-115,,true
XfBXbrzdFdVMF0gYIR9i,MA,,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-229.png,M2a-229,,true
XhShcWtt2iRBv7JOnWov,SR,,0,sm11a -「리믹스바우트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_072.png,SM11a-072,,true
XnHPM6pPw8mkHnX1dNSD,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_195.png,SM8b-195,,true
Xvk271fo2xDCrvaLbqUX,UR,,0,s10P -「스페이스 저글러」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS10P-087.png,S10P-087,스타디움,true
XyvxTRvIM4vFBx0MZa0w,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,SV11W-119,,true
