raw_database_id,pokedexNumber,isLegacy,rarity,imageUrl,cardNumber,cardName,type,possessions,status,createdAt,language,series,price
WJXBOwDwLJNU9ev98Cte,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM2a-218.png,M2a-218,,,,미보유,,,m2a -「메가드림」,0
WJqnNCYMXTnlQuydEjOl,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV1V-096.png,SV1V-096,,,,보유중,,,sv1V -「바이올렛 ex」,0
WKzHLnjZxNnEvGlNbZMT,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9a-077.png,S9a-077,,,,미보유,,,s9a -「배틀리전」,0
WMbSEag7KYZf5ZVIQus3,,,SR,,SM6b-055,,포켓몬,,미보유,,,sm6b -「챔피언로드」,0
WMmUWdM2KGNkkr1yZvts,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV1S-098.png,SV1S-098,박사의 연구,서포트,,미보유,,,sv1S -「스칼렛 ex」,0
WSHjQRPhbUspYqNQZoIk,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV2P-096.png,SV2P-096,피나,서포트,,미보유,,,sv2P -「스노해저드」,0
WWu2FxbLPWi0XjejfPoo,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV1V-107.png,SV1V-107,,,,미보유,,,sv1V -「바이올렛 ex」,0
Wcy0R2bPoWFGQAL1OZST,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV1a-096.png,SV1a-096,마스카나 ex,,,보유중,,,sv1a -「트리플렛비트」,0
Wg8utCuY5sI6Vq45HukF,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM1L-086.png,M1L-086,,,,미보유,,,m1L -「메가 브레이브」,0
WgCR5uq4hV0xAs5Wb27Q,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-194.png,SM8b-194,,,,미보유,,,sm8b -「울트라샤이니」,0
Wjsdr8Ogq0H5ndxiJYxQ,25,,없음,https://mtg-kr.com/cardimage/poketcgMC-764.png,MC-764,피카츄ex,포켓몬,,미보유,,,MC - MEGA「스타트 덱 100 배틀컬렉션」,0
WnbjpS4J6QpCgXHqRDxd,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM2a-209.png,M2a-209,,포켓몬,,보유중,,,m2a -「메가드림」,0
WnvRFOPgACGV91lbk3iz,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSM8b-158.png,SM8b-158,,,,미보유,,,sm8b -「울트라샤이니」,0
WoqYf05jinTmfnOSOxG5,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV1V-108.png,SV1V-108,,,,미보유,,,sv1V -「바이올렛 ex」,0
WpDJoEIpfYZcwAt422Bx,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_115.png,SV11B-115,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
WpkrYGkL9r2W4EWRcxJy,,TRUE,,https://mtg-kr.com/cardimage/poketcgS10a-079.png,S10a-079,,,,미보유,,,s10a -「다크판타스마」,0
Wq7veMtsduudFMkZvkyR,,,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-229.png,SM8b-229,블래키 GX,포켓몬,,미보유,,,sm8b -「울트라샤이니」,0
WqT4rbY43QqmqPjtBGA7,,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,SM6a-059,피아나,서포트,,보유중,,,sm6a -「드래곤스톰」,0
WqhcGgtXEEMwGaoXDemU,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgS12a-201.png,S12a-201,리오르,포켓몬,,보유중,,,s12a -「VSTAR 유니버스」,0
WsR2KliLUMNmtnYYrMzd,,,AR,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,SV2P-080,꼬지모,포켓몬,,보유중,,,sv2P -「스노해저드」,0
Wwf347CBckQA5EZKep7a,,,AR,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,SV1S-083,랄토스,포켓몬,,보유중,,,sv1S -「스칼렛 ex」,0
WzS6nkO5ar5hC3SC3i7J,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgS12a-200.png,S12a-200,비버통,포켓몬,,보유중,,,s12a -「VSTAR 유니버스」,0
X2YTISRL93uKdrIq1TOO,,TRUE,HR,https://mtg-kr.com/cardimage/poketcgS9-121.png,S9-121,,,,미보유,,,s9 -「스타버스」,0
X55f2votTJSpZZgl1doi,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,SV8a-209,쥬피썬더 ex,포켓몬,,보유중,,,sv8a -「테라스탈 페스타 ex」,0
X6dIQpiie8XfAtrWb5tW,,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_101.png,SV11B-101,램프라,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
X7O7p1U95gjytWFogjFx,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-210.png,SM8b-210,,,,미보유,,,sm8b -「울트라샤이니」,0
XBWD1WJ5n8ex4djzhtyU,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-223.png,SM8b-223,,,,미보유,,,sm8b -「울트라샤이니」,0
XFVAl9KTRTxZ8hPtjbrt,113,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV6-113.png,SV6-113,럭키,포켓몬,,보유중,,,sv6 -「변환의 가면」,0
XKH385L1VNhJU2poOUY6,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV6a-094.png,SV6a-094,,,,미보유,,,sv6a -「나이트원더러」,0
XUYMiXOgHpLMiQ569gLz,,,CHR,https://mtg-kr.com/cardimage/poketcgSM11b-056.png,SM11b-056,또가스,포켓몬,,미보유,,,sm11b -「드림리그」,0
XYQ6IRXVQROvNsJRfVEy,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV7a-075.png,SV7a-075,단지래플,포켓몬,,보유중,,,sv7a -「낙원드래고나」,0
Xb4t13Nq2NwUJcvaenUh,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV6-115.png,SV6-115,,,,미보유,,,sv6 -「변환의 가면」,0
XfBXbrzdFdVMF0gYIR9i,,TRUE,MA,https://mtg-kr.com/cardimage/poketcgM2a-229.png,M2a-229,,포켓몬,,보유중,,한국,m2a -「메가드림」,0
XhShcWtt2iRBv7JOnWov,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSM11a-072.png,SM11a-072,,,,미보유,,,sm11a -「리믹스바우트」,0
XnHPM6pPw8mkHnX1dNSD,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-195.png,SM8b-195,,,,미보유,,,sm8b -「울트라샤이니」,0
Xvk271fo2xDCrvaLbqUX,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgS10P-087.png,S10P-087,,스타디움,,미보유,,,s10P -「스페이스 저글러」,0
XyvxTRvIM4vFBx0MZa0w,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,SV11W-119,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
XzvGhz0h8YA7rlTk1ldV,,TRUE,PROMO,https://mtg-kr.com/cardimage/poketcgS8b-255.png,S8b-255,가라르의 동료들,서포트,,보유중,,중국,s8b -「VMAX 클라이맥스」,0
Y3EAKvHJ8in07Ws6I5fF,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-184.png,SM8b-184,,,,미보유,,,sm8b -「울트라샤이니」,0
Y3jpoF2uJf60jaQHCqXH,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_070.png,SV4M-070,,포켓몬,,보유중,,,sv4M -「미래의 일섬」,0
Y8dKmHIHlLnIPW3nCaaX,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV3-109.png,SV3-109,,포켓몬,,보유중,,,sv3 - 「흑염의 지배자」,0
YBfx54W260onejk9JzzJ,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgM2a-243.png,M2a-243,마리의 오롱털 ex,포켓몬,,미보유,,,m2a -「메가드림」,0
YBz5LJWuxqbQgaPtFIY1,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV1V-099.png,SV1V-099,박사의 연구,서포트,,보유중,,,sv1V -「바이올렛 ex」,0
YEkjhA2QBOaOUuoHjRrk,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV6a-090.png,SV6a-090,복숭악동 ex,,,미보유,,,sv6a -「나이트원더러」,0
YHLSvwjbNSJNQZgAiYZE,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV3a-092.png,SV3a-092,,,,미보유,,,sv3a -「레이징서프」,0
YIhIS2YmMtQd5ZwqOmZ9,,TRUE,CHR,https://mtg-kr.com/cardimage/poketcgSM11b-055.png,SM11b-055,코일,포켓몬,,미보유,,,sm11b -「드림리그」,0
YJE5XmXK8xwxCuHqY8eT,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgS12a-209.png,S12a-209,메리프,포켓몬,,보유중,,,s12a -「VSTAR 유니버스」,0
YMH2ktLilwXjR16enm5h,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgM2a-239.png,M2a-239,메가루차불 ex,포켓몬,,미보유,,,m2a -「메가드림」,0
YSi6RwdobSE09WwtTy9d,,,SSR,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,SV4a-335,피죤투 ex,포켓몬,,보유중,,,sv4a -「샤이니트레저 ex」,0
YVPLlAZSGDxWasvQtJVT,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-180.png,SM8b-180,,,,미보유,,,sm8b -「울트라샤이니」,0
YWhz4c84opBrmOHx3y5p,,TRUE,,https://mtg-kr.com/cardimage/poketcgS10a-083.png,S10a-083,,,,미보유,,,s10a -「다크판타스마」,0
YX5V98LVC81DtOsGXa2S,447,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM1L-068.png,M1L-068,리오르,포켓몬,,보유중,,,m1L -「메가 브레이브」,0
YYWShgoMQSiZ8zhBUOD8,37,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM1L-067.png,M1L-067,식스테일,포켓몬,,보유중,,,m1L -「메가 브레이브」,0
Ya0eEWlhrm9XhLzmQniJ,,,CSR,https://mtg-kr.com/cardimage/poketcgS8b-240.png,S8b-240,연격 우라오스 V,포켓몬,,미보유,,,s8b -「VMAX 클라이맥스」,0
YaE7nrt4vjxs6ETl292y,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,SV11B-089,야나프,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
YbK9T1nMYroFQYUdTGC4,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV6-130.png,SV6-130,카지,,,보유중,,,sv6 -「변환의 가면」,0
Ydx7KC4hQLMlT5Ao1TtK,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS7R-070.png,S7r-070,,,,미보유,,한국,s7R -「창공스트림」,0
Yex9WErLCJwKO2opMwiM,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,SV11B-119,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
YfCctOVAeymSp2Jew07J,334,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,SV4M-083,파비코리 ex,포켓몬,,미보유,,,sv4M -「미래의 일섬」,0
YkXw0chL04GC8n5vUsKS,,TRUE,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_089.png,SV4M-089,무쇠무인 ex,포켓몬,,보유중,,,sv4M -「미래의 일섬」,0
Ym5oKS9o50YRhb0YUkMt,,TRUE,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_168.png,SV11B-168,,,,미보유,,,sv11B -「블랙볼트」,0
YpNEusY3WquYLlqhtcZS,,TRUE,CHR,https://mtg-kr.com/cardimage/poketcgS8b-208.png,S8b-208,,포켓몬,,보유중,,,s8b -「VMAX 클라이맥스」,0
YqBqhvlwMNvnEhGD352Q,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2P-079.png,SV2P-079,베라카스,포켓몬,,보유중,,,sv2P -「스노해저드」,0
YsClmkr9wqGTnaVX2bHx,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,SV11W-123,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
Yv0vLgQuna3lJlxS79YL,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV4a-350.png,SV4a-350,네르케,서포트,,보유중,,,sv4a -「샤이니트레저 ex」,0
YvPC1jvDfCjmv6FRDvim,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,SV4M-072,,포켓몬,,보유중,,,sv4M -「미래의 일섬」,0
YwQOCwN9EboY9MRimkWE,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV1a-095.png,SV1a-095,,,,미보유,,,sv1a -「트리플렛비트」,0
YzUEYjCV42TkzUuc892r,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgS12a-241.png,S12a-241,자크로,서포트,,미보유,,,s12a -「VSTAR 유니버스」,0
Z0WMmyHKkIEh7NU8sYN2,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV9-119.png,SV9-119,,,,미보유,,,sv9 -「배틀파트너즈」,0
Z2eFgrmz5gYg65i79Kf7,,TRUE,CSR,https://mtg-kr.com/cardimage/poketcgS8b-250.png,S8b-250,자시안 V,포켓몬,,미보유,,,s8b -「VMAX 클라이맥스」,0
Z4mETi6ATkKB2qHs7gGL,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV4a-352.png,SV4a-352,모란,서포트,,미보유,,,sv4a -「샤이니트레저 ex」,0
Z64Z8RbdpmlRJMnEYXMz,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgM1L-089.png,M1L-089,메가앱솔 ex,포켓몬,,보유중,,,m1L -「메가 브레이브」,0
Z8Qv1tIwy6j3flUPd2eR,17,,AR,https://mtg-kr.com/cardimage/poketcgSV3-119.png,SV3-119,피죤,포켓몬,,보유중,,,sv3 - 「흑염의 지배자」,0
Z8dEZkm2KAnQIsJ8TSly,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV6a-083.png,SV6a-083,,,,미보유,,,sv6a -「나이트원더러」,0
Z9oGikwqNtxWUYtqDEJn,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV3-122.png,SV3-122,,,,미보유,,,sv3 - 「흑염의 지배자」,0
ZAHaA80K5cJZZ3KWk5Kd,,,SAR,https://mtg-kr.com/cardimage/poketcgSV5a-089.png,SV5a-089,그우린차 ex,포켓몬,,미보유,,한국,sv5a -「크림슨헤이즈」,0
ZCbY62cOAwk2Gn46JSWP,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV10-132.png,SV10-132,,,,미보유,,,sv10 -「로켓단의 영광」,0
ZKDLaA4oI13WLd6eQMfH,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV9a-065.png,SV9a-065,,포켓몬,,보유중,,,sv9a -「열풍의 아레나」,0
ZKuVcnjmFnr0vGVSoFVw,,,SAR,https://mtg-kr.com/cardimage/poketcgSV6-127.png,SV6-127,오거폰 우물의 가면 ex,포켓몬,,미보유,,,sv6 -「변환의 가면」,0
ZLPjEjpAZD9P3HJOvUyV,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-169.png,SM8b-169,,,,미보유,,,sm8b -「울트라샤이니」,0
ZLkCU3Dwe656zkmMKzqY,,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_164.png,SV11B-164,,,,미보유,,,sv11B -「블랙볼트」,0
ZM0LXZpdPghXqWpkmJt3,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9a-078.png,S9a-078,,,,미보유,,,s9a -「배틀리전」,0
ZMHtRcMRtSUfYuxpZ04T,,TRUE,HR,https://mtg-kr.com/cardimage/poketcgS9a-087.png,S9a-087,,,,미보유,,,s9a -「배틀리전」,0
ZNWZgk8KArcttrYCwsm8,,TRUE,MA,https://mtg-kr.com/cardimage/poketcgM2a-230.png,M2a-230,,포켓몬,,미보유,,,m2a -「메가드림」,0
ZNlI7AaVJ5vj2giJIA0n,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV3-124.png,SV3-124,,,,보유중,,,sv3 - 「흑염의 지배자」,0
ZPqmtMOGPSynMSv84ZrM,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgS11a-094.png,S11a-094,,,,미보유,,,s11a -「백열의 아르카나」,0
ZREheBH9jTJAFKPA9tmA,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_104.png,SV11W-104,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
ZTmSh7kIRSS6DFm2FOpp,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV10-113.png,SV10-113,,,,미보유,,,sv10 -「로켓단의 영광」,0
ZVQzqS8MjR11RZI5I9VT,471,,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,SV8a-206,글레이시아 ex,포켓몬,,보유중,,,sv8a -「테라스탈 페스타 ex」,0
ZVhHwg3WJDjH1jPEJJ7q,,TRUE,없음,https://mtg-kr.com/cardimage/poketcgMC-757.png,MC-757,,,,미보유,,,MC - MEGA「스타트 덱 100 배틀컬렉션」,0
ZYHj9lomsmanN9AxoczZ,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,SV11W-152,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
Zah77SELqNCzKgumDM5L,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-205.png,SM8b-205,,,,미보유,,,sm8b -「울트라샤이니」,0
Zcaf4DALoRp88dUzYgtu,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_151.png,SV11B-151,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
ZdpWwiwwZtVhjtKaFqqX,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS8b-277.png,S8b-277,,서포트,,미보유,,,s8b -「VMAX 클라이맥스」,0
Zhzz6lTW0hSH3DqG9Lwm,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV5a-078.png,SV5a-078,이브이,포켓몬,,보유중,,한국,sv5a -「크림슨헤이즈」,0
Zi3cn0vfYimofocifIlj,,TRUE,HR,https://mtg-kr.com/cardimage/poketcgS9-118.png,S9-118,,,,미보유,,,s9 -「스타버스」,0
ZiODxetqg09rudafLPie,,,SR,https://mtg-kr.com/cardimage/poketcgS8-108.png,S8-108,,,,,,,s8 -「퓨전아츠」,0
ZkqoDe3QLXch4l5NMey0,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV7a-080.png,SV7a-080,,,,미보유,,,sv7a -「낙원드래고나」,0
ZlP1UaP37VljcSbpdRoT,,TRUE,CSR,https://k-tcgpanda.com/cardimg/S/S8b/%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94%20V-UNION_S8b_226_KOR.jpg,S8b-227,모르페코 V-UNION_2,포켓몬,,미보유,,한국,s8b -「VMAX 클라이맥스」,0
Zp9A0aMu9VxbE3y9EJ5w,,TRUE,,https://mtg-kr.com/cardimage/poketcgS10a-090.png,S10a-090,,,,미보유,,,s10a -「다크판타스마」,0
Zpqqm9K9ROw3bK6Bxw4D,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS7R-071.png,S7r-071,요가램 V,,,보유중,,한국,s7R -「창공스트림」,0
ZqbARihjw5G2l7OPwqlX,,,,,,,,,,,,,0
ZsQ7PLtjw2tOe982qxUK,380,,SAR,https://mtg-kr.com/cardimage/poketcgSV7a-087.png,SV7a-087,라티아스 ex,포켓몬,,보유중,,,sv7a -「낙원드래고나」,0
ZtaMQAWcpeUo1AWiriGv,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,SV11B-134,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
Zv3OmgVugZxlDcrEhY0P,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS12a-256.png,S12a-256,,,,미보유,,,s12a -「VSTAR 유니버스」,0
ZwMZQ2OdfHTI2isez60A,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV2P-094.png,SV2P-094,시비꼬 ex,,,미보유,,,sv2P -「스노해저드」,0
ZyIL5RfeE4xlLnbMcTyd,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgS11-127.png,S11-127,,,,미보유,,,s11 -「로스트어비스」,0
ZyKAhOhNeESiNYBkEzoz,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgM2a-235.png,M2a-235,메가저리더프 ex,포켓몬,,미보유,,,m2a -「메가드림」,0
a5m11vWZBBfEhzgU003p,,,SR,https://mtg-kr.com/cardimage/poketcgS12-109.png,S12-109,루기아 V,포켓몬,,,,,s12 -「패러다임트리거」,0
aAp1q9EpVHvBEhpFseL4,,TRUE,SR,,SM6b-064,,서포트,,미보유,,,sm6b -「챔피언로드」,0
aAt91VNZ1zF8ao3FYfgg,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV9a-069.png,SV9a-069,,포켓몬,,보유중,,,sv9a -「열풍의 아레나」,0
aDdZGidBBYBh2z3tF6LE,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSM11b-065.png,SM11b-065,실버디 GX,,,미보유,,,sm11b -「드림리그」,0
aKSg0Wb6lYtfDhaWislU,,TRUE,CHR,https://mtg-kr.com/cardimage/poketcgS8b-200.png,S8b-200,,포켓몬,,보유중,,,s8b -「VMAX 클라이맥스」,0
aLz4NNN3ijYDXLZwi1ZP,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV7-124.png,SV7-124,,,,미보유,,,sv7 -「스텔라미라클」,0
aMIQevNTZFv4FJfpssuB,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSV4a-330.png,SV4a-330,,,,미보유,,,sv4a -「샤이니트레저 ex」,0
aZfRChrZQuDfj4vLns5k,,,SR,https://mtg-kr.com/cardimage/poketcgSM12a-201.png,SM12a-201,하푸우,,,,,,sm12a -「TAG TEAM GX 태그올스타즈」,0
aaHxnSWWf8FzCEUbb6PG,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_093.png,SV11B-093,마라카치,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
acebYQjo1XuEXRE4ggp1,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_102.png,SV11B-102,샹델라,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
afIg2AOI1EtgPJWdN6tx,471,,SR,https://mtg-kr.com/cardimage/poketcgS6a-077.png,S6a-077,글레이시아 V,포켓몬,,보유중,,,s6a -「이브이 히어로즈」,0
agkT1kSUwFvn6ZihYzZz,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,SV7a-076,위글,포켓몬,,보유중,,,sv7a -「낙원드래고나」,0
ahmB4cSbwYDB6lCdx64P,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2a-176.png,SV2a-176,슈륙챙이,포켓몬,,보유중,,,sv2a -「포켓몬 카드 151」,0
aiTDfSKusETJiBdGKGQs,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-162.png,SM8b-162,,,,미보유,,,sm8b -「울트라샤이니」,0
aiWdgHdNaNhIAB7k0hLc,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2D-078.png,SV2D-078,,포켓몬,,보유중,,,sv2D -「클레이버스트」,0
akVbP04oNqfnoABNWgke,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV7a-092.png,SV7a-092,,,,미보유,,,sv7a -「낙원드래고나」,0
amLU7rzLysiOihd1Ew2I,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV6-121.png,SV6-121,해피너스 ex,,,보유중,,,sv6 -「변환의 가면」,0
ap64gIBCVeto4ihViBst,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_116.png,SV11W-116,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
assa2BUes3hmZuKJajYn,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS12a-247.png,S12a-247,신오의 동료들,서포트,,보유중,,,s12a -「VSTAR 유니버스」,0
au7SBpjuY2yU54GBElbB,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM2-103.png,M2-103,,,,미보유,,,m2 -「인페르노X」,0
aywgjzusi9yFb7QPefqD,571,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_141.png,SV11W-141,조로아크,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
b0tlSMrwChLVlIuO6NxM,,,SR,https://mtg-kr.com/cardimage/poketcgS7D-076.png,S7D-076,,,,,,,s7D -「마천퍼펙트」,0
b2IplGg0qXk8tMNHIjgn,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV8a-199.png,SV8a-199,피나,,,미보유,,,sv8a -「테라스탈 페스타 ex」,0
b3MYNeaQeNnrA2bskO0k,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgS11a-092.png,S11a-092,샤로다 Vstar,,,보유중,,,s11a -「백열의 아르카나」,0
b5qDxb3hkfEIXCWFi8oO,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-200.png,SV8a-200,리피아 ex,,,보유중,,,sv8a -「테라스탈 페스타 ex」,0
bIlUPpqnq10hOlng8JLW,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_073.png,SV4M-073,,포켓몬,,보유중,,,sv4M -「미래의 일섬」,0
bM6tHHiAknNJ5k3I0mxD,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV10-131.png,SV10-131,,,,미보유,,,sv10 -「로켓단의 영광」,0
bOFg4RAuPB95JNY28ouJ,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV5M-086.png,SV5M-086,,,,미보유,,,sv5M -「사이버저지」,0
bPzzh61nGSf0ten4uoAi,25,,CHR,https://mtg-kr.com/cardimage/poketcgS10a-073.png,S10a-073,피카츄,포켓몬,,보유중,,,s10a -「다크판타스마」,0
bSnlOut3LuG7SEnXEadx,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2P-073.png,SV2P-073,마릴,포켓몬,,보유중,,,sv2P -「스노해저드」,0
bX0IFpGv3tsfkVZ47Ycl,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS8b-271.png,S8b-271,야청,서포트,,미보유,,,s8b -「VMAX 클라이맥스」,0
bXH0N6EYBzxY820pw9Xo,471,,HR,,S6a-091,글레이시아 Vmax,포켓몬,,보유중,,,s6a -「이브이 히어로즈」,0
bY0o1gYtxhhISGO2Sjj1,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV7-125.png,SV7-125,,,,미보유,,,sv7 -「스텔라미라클」,0
bY14al4UQOU0yErqu0vq,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_107.png,SV11W-107,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
bZjG2S6chfZjf81YGReb,,,SR,https://mtg-kr.com/cardimage/poketcgM3-104.png,M3-104,,,,미보유,,,m3 -「니힐제로」,0
bfltH8OjjXpEJiysA4sg,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-214.png,SM8b-214,,,,미보유,,,sm8b -「울트라샤이니」,0
