raw_database_id,possessions,pokedexNumber,price,rarity,createdAt,cardNumber,series,language,cardName,imageUrl,status,isLegacy,type
YR8C3n6VJQzxbcsFxrYi,,,0,SR,,S5R-080,s5R -「연격마스터」,,,https://mtg-kr.com/cardimage/poketcgS5R-080.png,,,서포트
YSi6RwdobSE09WwtTy9d,,,0,SSR,,SV4a-335,sv4a -「샤이니트레저 ex」,,피죤투 ex,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,보유중,,포켓몬
YVPLlAZSGDxWasvQtJVT,,,0,S,,SM8b-180,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-180.png,미보유,TRUE,
YWhz4c84opBrmOHx3y5p,,,0,,,S10a-083,s10a -「다크판타스마」,,,https://mtg-kr.com/cardimage/poketcgS10a-083.png,미보유,TRUE,
YX5V98LVC81DtOsGXa2S,,447,0,AR,,M1L-068,m1L -「메가 브레이브」,,리오르,https://mtg-kr.com/cardimage/poketcgM1L-068.png,보유중,TRUE,포켓몬
YYWShgoMQSiZ8zhBUOD8,,37,0,AR,,M1L-067,m1L -「메가 브레이브」,,식스테일,https://mtg-kr.com/cardimage/poketcgM1L-067.png,보유중,TRUE,포켓몬
Ya0eEWlhrm9XhLzmQniJ,,,0,CSR,,S8b-240,s8b -「VMAX 클라이맥스」,한국,연격 우라오스 V,https://mtg-kr.com/cardimage/poketcgS8b-240.png,보유중,,포켓몬
YaE7nrt4vjxs6ETl292y,,,0,AR,,SV11B-089,sv11B -「블랙볼트」,,야나프,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,보유중,TRUE,포켓몬
YbK9T1nMYroFQYUdTGC4,,,0,SAR,,SV6-130,sv6 -「변환의 가면」,,카지,https://mtg-kr.com/cardimage/poketcgSV6-130.png,보유중,TRUE,
Ydx7KC4hQLMlT5Ao1TtK,,,0,SR,,S7r-070,s7R -「창공스트림」,한국,,https://mtg-kr.com/cardimage/poketcgS7R-070.png,미보유,TRUE,
Yex9WErLCJwKO2opMwiM,,,0,AR,,SV11B-119,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,보유중,TRUE,포켓몬
YfCctOVAeymSp2Jew07J,,334,0,SR,,SV4M-083,sv4M -「미래의 일섬」,,파비코리 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,미보유,TRUE,포켓몬
YkXw0chL04GC8n5vUsKS,,,0,SAR,,SV4M-089,sv4M -「미래의 일섬」,,무쇠무인 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_089.png,보유중,TRUE,포켓몬
Ym5oKS9o50YRhb0YUkMt,,,0,SAR,,SV11B-168,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_168.png,미보유,TRUE,
YpNEusY3WquYLlqhtcZS,,,0,CHR,,S8b-208,s8b -「VMAX 클라이맥스」,,,https://mtg-kr.com/cardimage/poketcgS8b-208.png,보유중,TRUE,포켓몬
YqBqhvlwMNvnEhGD352Q,,,0,AR,,SV2P-079,sv2P -「스노해저드」,,베라카스,https://mtg-kr.com/cardimage/poketcgSV2P-079.png,보유중,TRUE,포켓몬
YsClmkr9wqGTnaVX2bHx,,,0,AR,,SV11W-123,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,보유중,TRUE,포켓몬
Yv0vLgQuna3lJlxS79YL,,,0,SAR,,SV4a-350,sv4a -「샤이니트레저 ex」,,네르케,https://mtg-kr.com/cardimage/poketcgSV4a-350.png,보유중,TRUE,서포트
YvPC1jvDfCjmv6FRDvim,,,0,AR,,SV4M-072,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,보유중,TRUE,포켓몬
YwQOCwN9EboY9MRimkWE,,,0,SR,,SV1a-095,sv1a -「트리플렛비트」,,,https://mtg-kr.com/cardimage/poketcgSV1a-095.png,미보유,TRUE,
YzUEYjCV42TkzUuc892r,,,0,SAR,,S12a-241,s12a -「VSTAR 유니버스」,,자크로,https://mtg-kr.com/cardimage/poketcgS12a-241.png,미보유,TRUE,서포트
Z0WMmyHKkIEh7NU8sYN2,,,0,SR,,SV9-119,sv9 -「배틀파트너즈」,,,https://mtg-kr.com/cardimage/poketcgSV9-119.png,미보유,TRUE,
Z2SXye39bjkiTCTVN3pm,,,0,,,CP3-011,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_011.png,,,
Z2eFgrmz5gYg65i79Kf7,,,0,CSR,,S8b-250,s8b -「VMAX 클라이맥스」,,자시안 V,https://mtg-kr.com/cardimage/poketcgS8b-250.png,미보유,TRUE,포켓몬
Z4mETi6ATkKB2qHs7gGL,,,0,SAR,,SV4a-352,sv4a -「샤이니트레저 ex」,,모란,https://mtg-kr.com/cardimage/poketcgSV4a-352.png,미보유,TRUE,서포트
Z64Z8RbdpmlRJMnEYXMz,,,0,SAR,,M1L-089,m1L -「메가 브레이브」,,메가앱솔 ex,https://mtg-kr.com/cardimage/poketcgM1L-089.png,보유중,TRUE,포켓몬
Z8Qv1tIwy6j3flUPd2eR,,17,0,AR,,SV3-119,sv3 - 「흑염의 지배자」,,피죤,https://mtg-kr.com/cardimage/poketcgSV3-119.png,보유중,,포켓몬
Z8dEZkm2KAnQIsJ8TSly,,,0,SR,,SV6a-083,sv6a -「나이트원더러」,,,https://mtg-kr.com/cardimage/poketcgSV6a-083.png,미보유,TRUE,
Z9oGikwqNtxWUYtqDEJn,,,0,SR,,SV3-122,sv3 - 「흑염의 지배자」,,,https://mtg-kr.com/cardimage/poketcgSV3-122.png,미보유,TRUE,
ZAHaA80K5cJZZ3KWk5Kd,,,0,SAR,,SV5a-089,sv5a -「크림슨헤이즈」,한국,그우린차 ex,https://mtg-kr.com/cardimage/poketcgSV5a-089.png,미보유,,포켓몬
ZCbY62cOAwk2Gn46JSWP,,,0,UR,,SV10-132,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-132.png,미보유,TRUE,
ZKDLaA4oI13WLd6eQMfH,,,0,AR,,SV9a-065,sv9a -「열풍의 아레나」,,,https://mtg-kr.com/cardimage/poketcgSV9a-065.png,보유중,TRUE,포켓몬
ZKuVcnjmFnr0vGVSoFVw,,,0,SAR,,SV6-127,sv6 -「변환의 가면」,,오거폰 우물의 가면 ex,https://mtg-kr.com/cardimage/poketcgSV6-127.png,미보유,,포켓몬
ZLPjEjpAZD9P3HJOvUyV,,,0,S,,SM8b-169,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-169.png,미보유,TRUE,
ZLkCU3Dwe656zkmMKzqY,,,0,SR,,SV11B-164,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_164.png,미보유,TRUE,
ZM0LXZpdPghXqWpkmJt3,,,0,SR,,S9a-078,s9a -「배틀리전」,,,https://mtg-kr.com/cardimage/poketcgS9a-078.png,미보유,TRUE,
ZMHtRcMRtSUfYuxpZ04T,,,0,HR,,S9a-087,s9a -「배틀리전」,,,https://mtg-kr.com/cardimage/poketcgS9a-087.png,미보유,TRUE,
ZNWZgk8KArcttrYCwsm8,,,0,MA,,M2a-230,m2a -「메가드림」,,,https://mtg-kr.com/cardimage/poketcgM2a-230.png,미보유,TRUE,포켓몬
ZNlI7AaVJ5vj2giJIA0n,,,0,SR,,SV3-124,sv3 - 「흑염의 지배자」,,,https://mtg-kr.com/cardimage/poketcgSV3-124.png,보유중,TRUE,
ZPqmtMOGPSynMSv84ZrM,,,0,UR,,S11a-094,s11a -「백열의 아르카나」,,,https://mtg-kr.com/cardimage/poketcgS11a-094.png,미보유,TRUE,
ZREheBH9jTJAFKPA9tmA,,,0,AR,,SV11W-104,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_104.png,보유중,TRUE,포켓몬
ZTmSh7kIRSS6DFm2FOpp,,,0,SR,,SV10-113,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-113.png,미보유,TRUE,
ZVQzqS8MjR11RZI5I9VT,,471,0,SAR,,SV8a-206,sv8a -「테라스탈 페스타 ex」,,글레이시아 ex,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,보유중,,포켓몬
ZVhHwg3WJDjH1jPEJJ7q,,,0,없음,,MC-757,MC - MEGA「스타트 덱 100 배틀컬렉션」,,,https://mtg-kr.com/cardimage/poketcgMC-757.png,미보유,TRUE,
ZYHj9lomsmanN9AxoczZ,,,0,AR,,SV11W-152,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,보유중,TRUE,포켓몬
Zah77SELqNCzKgumDM5L,,,0,S,,SM8b-205,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-205.png,미보유,TRUE,
Zcaf4DALoRp88dUzYgtu,,,0,AR,,SV11B-151,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_151.png,보유중,TRUE,포켓몬
ZdpWwiwwZtVhjtKaFqqX,,,0,SR,,S8b-277,s8b -「VMAX 클라이맥스」,,,https://mtg-kr.com/cardimage/poketcgS8b-277.png,미보유,TRUE,서포트
Zhzz6lTW0hSH3DqG9Lwm,,,0,AR,,SV5a-078,sv5a -「크림슨헤이즈」,한국,이브이,https://mtg-kr.com/cardimage/poketcgSV5a-078.png,보유중,TRUE,포켓몬
Zi3cn0vfYimofocifIlj,,,0,HR,,S9-118,s9 -「스타버스」,,,https://mtg-kr.com/cardimage/poketcgS9-118.png,미보유,TRUE,
ZiODxetqg09rudafLPie,,,0,SR,,S8-108,s8 -「퓨전아츠」,,,https://mtg-kr.com/cardimage/poketcgS8-108.png,,,
ZkqoDe3QLXch4l5NMey0,,,0,SR,,SV7a-080,sv7a -「낙원드래고나」,,,https://mtg-kr.com/cardimage/poketcgSV7a-080.png,미보유,TRUE,
ZlP1UaP37VljcSbpdRoT,,,0,CSR,,S8b-227,s8b -「VMAX 클라이맥스」,한국,모르페코 V-UNION_2,https://k-tcgpanda.com/cardimg/S/S8b/%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94%20V-UNION_S8b_226_KOR.jpg,미보유,TRUE,포켓몬
Zp9A0aMu9VxbE3y9EJ5w,,,0,,,S10a-090,s10a -「다크판타스마」,,,https://mtg-kr.com/cardimage/poketcgS10a-090.png,미보유,TRUE,
Zpqqm9K9ROw3bK6Bxw4D,,,0,SR,,S7r-071,s7R -「창공스트림」,한국,요가램 V,https://mtg-kr.com/cardimage/poketcgS7R-071.png,보유중,TRUE,
ZsQ7PLtjw2tOe982qxUK,,380,0,SAR,,SV7a-087,sv7a -「낙원드래고나」,,라티아스 ex,https://mtg-kr.com/cardimage/poketcgSV7a-087.png,보유중,,포켓몬
ZtaMQAWcpeUo1AWiriGv,,,0,AR,,SV11B-134,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,보유중,TRUE,포켓몬
Zv3OmgVugZxlDcrEhY0P,,,0,SR,,S12a-256,s12a -「VSTAR 유니버스」,,,https://mtg-kr.com/cardimage/poketcgS12a-256.png,미보유,TRUE,
ZwMZQ2OdfHTI2isez60A,,,0,SAR,,SV2P-094,sv2P -「스노해저드」,,시비꼬 ex,https://mtg-kr.com/cardimage/poketcgSV2P-094.png,미보유,TRUE,
ZyIL5RfeE4xlLnbMcTyd,,,0,UR,,S11-127,s11 -「로스트어비스」,,,https://mtg-kr.com/cardimage/poketcgS11-127.png,미보유,TRUE,
ZyKAhOhNeESiNYBkEzoz,,,0,SAR,,M2a-235,m2a -「메가드림」,,메가저리더프 ex,https://mtg-kr.com/cardimage/poketcgM2a-235.png,미보유,TRUE,포켓몬
a5m11vWZBBfEhzgU003p,,,0,SR,,S12-109,s12 -「패러다임트리거」,,루기아 V,https://mtg-kr.com/cardimage/poketcgS12-109.png,,,포켓몬
a7y4i2S3cKL7ym6m9P95,,,0,,,CP3-004,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_004.png,,,
aAp1q9EpVHvBEhpFseL4,,,0,SR,,SM6b-064,sm6b -「챔피언로드」,,,,미보유,TRUE,서포트
aAt91VNZ1zF8ao3FYfgg,,,0,AR,,SV9a-069,sv9a -「열풍의 아레나」,,,https://mtg-kr.com/cardimage/poketcgSV9a-069.png,보유중,TRUE,포켓몬
aDdZGidBBYBh2z3tF6LE,,,0,SR,,SM11b-065,sm11b -「드림리그」,,실버디 GX,https://mtg-kr.com/cardimage/poketcgSM11b-065.png,미보유,TRUE,
aKSg0Wb6lYtfDhaWislU,,,0,CHR,,S8b-200,s8b -「VMAX 클라이맥스」,,,https://mtg-kr.com/cardimage/poketcgS8b-200.png,보유중,TRUE,포켓몬
aLz4NNN3ijYDXLZwi1ZP,,,0,SR,,SV7-124,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-124.png,미보유,TRUE,
aMIQevNTZFv4FJfpssuB,,,0,SSR,,SV4a-330,sv4a -「샤이니트레저 ex」,,,https://mtg-kr.com/cardimage/poketcgSV4a-330.png,미보유,TRUE,
aYVl6YQ2LnjulNw8MCaX,,,0,,,CP3-027,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_027.png,,,
aZfRChrZQuDfj4vLns5k,,,0,SR,,SM12a-201,sm12a -「TAG TEAM GX 태그올스타즈」,,하푸우,https://mtg-kr.com/cardimage/poketcgSM12a-201.png,,,
aaHxnSWWf8FzCEUbb6PG,,,0,AR,,SV11B-093,sv11B -「블랙볼트」,,마라카치,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_093.png,보유중,TRUE,포켓몬
acebYQjo1XuEXRE4ggp1,,,0,AR,,SV11B-102,sv11B -「블랙볼트」,,샹델라,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_102.png,보유중,TRUE,포켓몬
afIg2AOI1EtgPJWdN6tx,,471,0,SR,,S6a-077,s6a -「이브이 히어로즈」,,글레이시아 V,https://mtg-kr.com/cardimage/poketcgS6a-077.png,보유중,,포켓몬
agkT1kSUwFvn6ZihYzZz,,,0,AR,,SV7a-076,sv7a -「낙원드래고나」,,위글,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,보유중,TRUE,포켓몬
ahmB4cSbwYDB6lCdx64P,,,0,AR,,SV2a-176,sv2a -「포켓몬 카드 151」,,슈륙챙이,https://mtg-kr.com/cardimage/poketcgSV2a-176.png,보유중,TRUE,포켓몬
aiTDfSKusETJiBdGKGQs,,,0,S,,SM8b-162,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-162.png,미보유,TRUE,
aiWdgHdNaNhIAB7k0hLc,,,0,AR,,SV2D-078,sv2D -「클레이버스트」,,,https://mtg-kr.com/cardimage/poketcgSV2D-078.png,보유중,TRUE,포켓몬
akVbP04oNqfnoABNWgke,,,0,UR,,SV7a-092,sv7a -「낙원드래고나」,,,https://mtg-kr.com/cardimage/poketcgSV7a-092.png,미보유,TRUE,
amLU7rzLysiOihd1Ew2I,,,0,SR,,SV6-121,sv6 -「변환의 가면」,,해피너스 ex,https://mtg-kr.com/cardimage/poketcgSV6-121.png,보유중,TRUE,
ap64gIBCVeto4ihViBst,,,0,AR,,SV11W-116,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_116.png,보유중,TRUE,포켓몬
assa2BUes3hmZuKJajYn,,,0,SR,,S12a-247,s12a -「VSTAR 유니버스」,,신오의 동료들,https://mtg-kr.com/cardimage/poketcgS12a-247.png,보유중,TRUE,서포트
au7SBpjuY2yU54GBElbB,,,0,SR,,M2-103,m2 -「인페르노X」,,,https://mtg-kr.com/cardimage/poketcgM2-103.png,미보유,TRUE,
aywgjzusi9yFb7QPefqD,,571,0,AR,,SV11W-141,sv11W -「화이트플레어」,,조로아크,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_141.png,보유중,TRUE,포켓몬
b0tlSMrwChLVlIuO6NxM,,,0,SR,,S7D-076,s7D -「마천퍼펙트」,,,https://mtg-kr.com/cardimage/poketcgS7D-076.png,,,
b2IplGg0qXk8tMNHIjgn,,,0,SR,,SV8a-199,sv8a -「테라스탈 페스타 ex」,,피나,https://mtg-kr.com/cardimage/poketcgSV8a-199.png,미보유,TRUE,
b3MYNeaQeNnrA2bskO0k,,,0,UR,,S11a-092,s11a -「백열의 아르카나」,,샤로다 Vstar,https://mtg-kr.com/cardimage/poketcgS11a-092.png,보유중,TRUE,
b5qDxb3hkfEIXCWFi8oO,,,0,SAR,,SV8a-200,sv8a -「테라스탈 페스타 ex」,,리피아 ex,https://mtg-kr.com/cardimage/poketcgSV8a-200.png,보유중,TRUE,
bIlUPpqnq10hOlng8JLW,,,0,AR,,SV4M-073,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_073.png,보유중,TRUE,포켓몬
bM6tHHiAknNJ5k3I0mxD,,,0,UR,,SV10-131,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-131.png,미보유,TRUE,
bOFg4RAuPB95JNY28ouJ,,,0,SR,,SV5M-086,sv5M -「사이버저지」,,,https://mtg-kr.com/cardimage/poketcgSV5M-086.png,미보유,TRUE,
bPzzh61nGSf0ten4uoAi,,25,0,CHR,,S10a-073,s10a -「다크판타스마」,,피카츄,https://mtg-kr.com/cardimage/poketcgS10a-073.png,보유중,,포켓몬
bSnlOut3LuG7SEnXEadx,,,0,AR,,SV2P-073,sv2P -「스노해저드」,,마릴,https://mtg-kr.com/cardimage/poketcgSV2P-073.png,보유중,TRUE,포켓몬
bX0IFpGv3tsfkVZ47Ycl,,,0,SR,,S8b-271,s8b -「VMAX 클라이맥스」,,야청,https://mtg-kr.com/cardimage/poketcgS8b-271.png,미보유,TRUE,서포트
bXH0N6EYBzxY820pw9Xo,,471,0,HR,,S6a-091,s6a -「이브이 히어로즈」,,글레이시아 Vmax,,보유중,,포켓몬
bY0o1gYtxhhISGO2Sjj1,,,0,SR,,SV7-125,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-125.png,미보유,TRUE,
bY14al4UQOU0yErqu0vq,,,0,AR,,SV11W-107,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_107.png,보유중,TRUE,포켓몬
bZjG2S6chfZjf81YGReb,,,0,SR,,M3-104,m3 -「니힐제로」,,,https://mtg-kr.com/cardimage/poketcgM3-104.png,미보유,,
bfltH8OjjXpEJiysA4sg,,,0,SSR,,SM8b-214,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-214.png,미보유,TRUE,
bfpZ5Xl0DDCxNi8FDuM0,,,0,없음,,MC-745,MC - MEGA「스타트 덱 100 배틀컬렉션」,,,https://mtg-kr.com/cardimage/poketcgMC-745.png,보유중,TRUE,
bhZ1bCZ0Jdug9f2nSecn,,,0,AR,,SV11B-090,sv11B -「블랙볼트」,,야나키,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_090.png,보유중,TRUE,포켓몬
bmtTvDQT03iSsaX1E5X2,,,0,AR,,M3-088,m3 -「니힐제로」,,대코파스,https://mtg-kr.com/cardimage/poketcgM3-088.png,보유중,,포켓몬
bnmCEXYhc3zhqY7sK6px,,,0,SR,,S12a-252,s12a -「VSTAR 유니버스」,,,https://mtg-kr.com/cardimage/poketcgS12a-252.png,미보유,TRUE,
bs5trDcd2mXOKWWiL6Bo,,,0,AR,,SV5a-069,sv5a -「크림슨헤이즈」,,,https://mtg-kr.com/cardimage/poketcgSV5a-069.png,보유중,TRUE,포켓몬
buVOLv3U1GE1onJXtJ8C,,,0,AR,,SV2D-081,sv2D -「클레이버스트」,,파밀리쥐,https://mtg-kr.com/cardimage/poketcgSV2D-081.png,보유중,TRUE,포켓몬
bwwCnYajGfTkkwW4BT1K,,,0,AR,,SV4K-067,sv4K -「고대의 포효」,,,https://mtg-kr.com/cardimage/poketcgSV4K-067.png,보유중,TRUE,포켓몬
c0XxF8kihGYq4G5Oyavn,,,0,CHR,,S9a-072,s9a -「배틀리전」,,그라에나,https://mtg-kr.com/cardimage/poketcgS9a-072.png,보유중,TRUE,포켓몬
c5bGnSIMJSjb5Van7I3b,,,0,RR,,SM12a-072,sm12a -「TAG TEAM GX 태그올스타즈」,,개굴닌자&조로아크 GX,https://mtg-kr.com/cardimage/poketcgSM12a-072.png,,,
cBCHqNXX1WCCCf5GZGPb,,,0,RR,,SM12a-041,sm12a -「TAG TEAM GX 태그올스타즈」,,피카츄&제크로무 GX,https://mtg-kr.com/cardimage/poketcgSM12a-041.png,,,
cCIjdY3iEMOtFVGnsFZd,,,0,SR,,SV1a-091,sv1a -「트리플렛비트」,,,https://mtg-kr.com/cardimage/poketcgSV1a-091.png,미보유,TRUE,
cEWQNXSs5Jn0YCg6rpWV,[object Object],,0,PROMO,,SV-P-026,PROMO,한국,미라이돈,https://mtg-kr.com/cardimage/poketcgSV-P-026.png,보유중,,포켓몬
cFIK7jUGcxYASG8Q0dlT,,,0,AR,,SV7a-066,sv7a -「낙원드래고나」,,마셰이드,https://mtg-kr.com/cardimage/poketcgSV7a-066.png,보유중,TRUE,포켓몬
cFXRlnraYH5Fotwt4N8c,,,0,,,S10a-094,s10a -「다크판타스마」,,,https://mtg-kr.com/cardimage/poketcgS10a-094.png,미보유,TRUE,
cQkEHW6MZJZXqp2yZQOS,,944,0,AR,,M1L-072,m1L -「메가 브레이브」,,땃쭈르,https://mtg-kr.com/cardimage/poketcgM1L-072.png,보유중,TRUE,포켓몬
cSVUnaUmPFRakBMYMxFL,,,0,AR,,SV5K-077,sv5K -「와일드포스」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_077.png,보유중,TRUE,포켓몬
cV1nkPOhLb5eeKlySGJf,,393,0,AR,,M2-085,m2 -「인페르노X」,,팽도리,https://mtg-kr.com/cardimage/poketcgM2-085.png,보유중,TRUE,포켓몬
cZBzDCqbY0PPAE1rkYlO,,,0,SR,,SV11W-163,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_163.png,미보유,TRUE,
ca8T2Of6GANHnmWr8bq4,,,0,SAR,,M1L-090,m1L -「메가 브레이브」,,릴리에의 결심,https://mtg-kr.com/cardimage/poketcgM1L-090.png,미보유,TRUE,서포트
cbJTeHRL84Rm095nJ5eB,,,0,SAR,,SV10-125,sv10 -「로켓단의 영광」,,로켓단의 뮤츠 ex,https://mtg-kr.com/cardimage/poketcgSV10-125.png,미보유,TRUE,포켓몬
ceAIppA1xpgxso4lodlU,,,0,SR,,SM9b-061,sm9b -「풀메탈월」,,멀레인,https://mtg-kr.com/cardimage/poketcgSM9b-061.png,,,
cfI7Tc1pCDjOFYVmyyly,,,0,SAR,,SV8a-219,sv8a -「테라스탈 페스타 ex」,,복숭악동 ex,https://mtg-kr.com/cardimage/poketcgSV8a-219.png,보유중,TRUE,
cgWqtNMtKjJlTcrKuk1S,,,0,CSR,,S8b-216,s8b -「VMAX 클라이맥스」,,번치코 V,https://mtg-kr.com/cardimage/poketcgS8b-216.png,미보유,TRUE,포켓몬
chFwCLpggEA4VwlrNkD4,,,0,,,SC-006,sc -「샤이니 컬렉션」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/SC/sc_006.jpg,,,포켓몬
clcAEpsSb0D5t6CozueK,[object Object],,0,SR,,SM10-105,sm10,한국,레드의 도전,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10/SM10_105.png,등급카드,TRUE,서포트
cnGMwu0rMMHEqGvDRKoz,,,0,AR,,SV4a-338,sv4a -「샤이니트레저 ex」,,,https://mtg-kr.com/cardimage/poketcgSV4a-338.png,보유중,TRUE,포켓몬
cnO88AXhrdVmqEFiv5Pb,,,0,AR,,SV11W-095,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_095.png,보유중,TRUE,포켓몬
cpH0Cedbcgj15ACkO8Cz,,,0,SR,,SV2a-190,sv2a -「포켓몬 카드 151」,,,https://mtg-kr.com/cardimage/poketcgSV2a-190.png,미보유,TRUE,
cvqaZVp9dCSyJDMwqCbq,,,0,AR,,SV5a-070,sv5a -「크림슨헤이즈」,한국,초염몽,https://mtg-kr.com/cardimage/poketcgSV5a-070.png,보유중,TRUE,포켓몬
cwNZEhv6IespbhFDAWze,,,0,HR,,S11a-090,s11a -「백열의 아르카나」,,,https://mtg-kr.com/cardimage/poketcgS11a-090.png,미보유,TRUE,
cwzSa0GYyStp0zDtj8k1,,,0,CSR,,S8b-229,s8b -「VMAX 클라이맥스」,한국,모르페코 V-UNION_4,https://k-tcgpanda.com/cardimg/S/S8b/%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94%20V-UNION_S8b_226_KOR.jpg,미보유,TRUE,포켓몬
d0AbjS6RgYxruV7Hqro7,,,0,AR,,SV11B-133,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_133.png,보유중,TRUE,포켓몬
d1cAxqCqWcSuQpTOHCAF,,,0,SR,,SV7a-082,sv7a -「낙원드래고나」,,,https://mtg-kr.com/cardimage/poketcgSV7a-082.png,미보유,TRUE,
d3WWj7PkKF775Pbuxbzq,,,0,SR,,SV1a-094,sv1a -「트리플렛비트」,,,https://mtg-kr.com/cardimage/poketcgSV1a-094.png,미보유,TRUE,
d4WYK0VKVWt7Ux2hRk4f,,,0,HR,,S12-119,s12 -「패러다임트리거」,,,https://mtg-kr.com/cardimage/poketcgS12-119.png,,,
d5DauvHxvp276CWrbdz9,,,0,SR,,SV7-121,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-121.png,미보유,TRUE,
d5SOIWTC5tgNEYgO7cRh,,,0,,,SC-015,sc -「샤이니 컬렉션」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/SC/sc_015.jpg,,,포켓몬
d5XIBeBkMmJ6hMDzevWG,,,0,AR,,SV4M-075,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_075.png,보유중,TRUE,포켓몬
d6Owivylf9PPbjgvp8FY,,,0,AR,,SV11B-150,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_150.png,보유중,TRUE,포켓몬
d8wizDremTgNahSDYfPi,,471,0,HR,,S6a-091,s6a -「이브이 히어로즈」,,글레이시아 Vmax,,보유중,,포켓몬
dB3Q7l7aD1fbYGhwocvQ,,,0,AR,,SV11B-117,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_117.png,보유중,TRUE,포켓몬
dC8uzDjhoADIEUGIaUW2,,,0,UR,,SV3a-091,sv3a -「레이징서프」,,,https://mtg-kr.com/cardimage/poketcgSV3a-091.png,미보유,TRUE,
